11248, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2009-12-8,11:30:00,55731,55842,55725,55789,19536
2009-12-8,14:30:00,55791,55886,55730,55830,44974
2009-12-8,15:00:00,55830,55854,55799,55803,24300
2009-12-9,10:00:00,55021,55065,54842,54990,115482
2009-12-9,11:00:00,54990,55131,54981,55110,33870
2009-12-9,11:30:00,55110,55118,55015,55015,19404
2009-12-9,14:30:00,55012,55083,54679,54695,75346
2009-12-9,15:00:00,54694,54694,54502,54608,64954
2009-12-10,10:00:00,54632,54722,54470,54577,82742
2009-12-10,11:00:00,54572,54615,54031,54126,109752
2009-12-10,11:30:00,54120,54133,53711,53730,66334
2009-12-10,14:30:00,53725,53794,53529,53643,96844
2009-12-10,15:00:00,53643,54170,53634,54133,76476
2009-12-11,10:00:00,54176,54249,53853,54116,103786
2009-12-11,11:00:00,54116,54196,53983,54023,37440
2009-12-11,11:30:00,54029,54090,53994,54056,17736
2009-12-11,14:30:00,54079,54361,54068,54313,63256
2009-12-11,15:00:00,54313,54332,54256,54302,38880
2009-12-14,10:00:00,54326,54626,54084,54291,136962
2009-12-14,11:00:00,54291,54351,54199,54346,41510
2009-12-14,11:30:00,54351,54375,54263,54313,24426
2009-12-14,14:30:00,54325,55071,54325,55001,123360
2009-12-14,15:00:00,55001,55142,54964,55030,59604
2009-12-15,10:00:00,55009,55067,54942,54989,66778
2009-12-15,11:00:00,54989,55250,54975,55177,62686
2009-12-15,11:30:00,55177,55329,55177,55283,38556
2009-12-15,14:30:00,55256,55281,55163,55236,51634
2009-12-15,15:00:00,55236,55236,54951,55102,63078
2009-12-16,10:00:00,55093,55442,54993,55389,89236
2009-12-16,11:00:00,55389,55424,55303,55306,25654
2009-12-16,11:30:00,55306,55326,55217,55278,29320
2009-12-16,14:30:00,55275,55391,55224,55267,46504
2009-12-16,15:00:00,55267,55441,55258,55331,45498
2009-12-17,10:00:00,55840,56165,55818,55884,119256
2009-12-17,11:00:00,55880,55975,55765,55769,37394
2009-12-17,11:30:00,55769,55796,55517,55696,52480
2009-12-17,14:30:00,55696,55806,55620,55699,60076
2009-12-17,15:00:00,55705,55740,55655,55683,34198
2009-12-18,10:00:00,55013,55384,54944,55359,97162
2009-12-18,11:00:00,55364,55479,55313,55325,50200
2009-12-18,11:30:00,55325,55381,55230,55351,27542
2009-12-18,14:30:00,55358,55538,55348,55395,43462
2009-12-18,15:00:00,55397,55539,55395,55523,36852
2009-12-21,10:00:00,55639,55704,55423,55531,77342
2009-12-21,11:00:00,55525,55545,55390,55500,33500
2009-12-21,11:30:00,55500,55635,55429,55615,25680
2009-12-21,14:30:00,55568,55847,55534,55779,76316
2009-12-21,15:00:00,55784,55837,55713,55745,40818
2009-12-22,10:00:00,55577,55792,55546,55712,59508
2009-12-22,11:00:00,55712,55766,55673,55743,18686
2009-12-22,11:30:00,55743,55756,55670,55681,13830
2009-12-22,14:30:00,55681,55701,55327,55558,89470
2009-12-22,15:00:00,55551,55570,55359,55379,45962
2009-12-23,10:00:00,55558,55760,55537,55693,68516
2009-12-23,11:00:00,55698,55717,55203,55396,81398
2009-12-23,11:30:00,55396,55401,55320,55390,23372
2009-12-23,14:30:00,55354,55629,55317,55543,53166
2009-12-23,15:00:00,55543,55688,55500,55664,37182
2009-12-24,10:00:00,56214,56524,55781,56519,151554
2009-12-24,11:00:00,56521,56733,56431,56618,94498
2009-12-24,11:30:00,56615,56747,56570,56718,34558
2009-12-24,14:30:00,56722,57166,56722,57133,92254
2009-12-24,15:00:00,57133,57267,57032,57241,65942
2009-12-25,10:00:00,57440,57591,57284,57476,121296
2009-12-25,11:00:00,57476,57653,57437,57610,40368
2009-12-25,11:30:00,57610,57648,57526,57563,32648
2009-12-25,14:30:00,57563,57889,57563,57859,66038
2009-12-25,15:00:00,57859,57871,57673,57781,55292
2009-12-28,10:00:00,57759,58631,57697,58609,135806
2009-12-28,11:00:00,58613,59036,58605,58671,88028
2009-12-28,11:30:00,58671,58725,58431,58536,43198
2009-12-28,14:30:00,58510,58651,58192,58397,104410
2009-12-28,15:00:00,58397,58536,58374,58450,52628
2009-12-29,10:00:00,58415,58557,58206,58450,101704
2009-12-29,11:00:00,58450,58495,58279,58279,32298
2009-12-29,11:30:00,58274,58347,58115,58153,31130
2009-12-29,14:30:00,58175,58432,58175,58362,49388
2009-12-29,15:00:00,58362,58543,58312,58533,43224
2009-12-30,10:00:00,58389,58470,58258,58418,78074
2009-12-30,11:00:00,58416,58555,58373,58494,36868
2009-12-30,11:30:00,58492,58865,58485,58774,47362
2009-12-30,14:30:00,58774,59096,58744,59080,93294
2009-12-30,15:00:00,59080,59161,59029,59114,50052
2009-12-31,10:00:00,59181,59867,59174,59682,113236
2009-12-31,11:00:00,59676,59682,59401,59592,73098
2009-12-31,11:30:00,59587,59617,59533,59580,20200
2009-12-31,14:30:00,59580,59780,59568,59772,56048
2009-12-31,15:00:00,59772,60002,59745,59990,64454
2010-1-4,10:00:00,60064,60590,59827,60354,143366
2010-1-4,11:00:00,60349,60514,60339,60429,38706
2010-1-4,11:30:00,60422,60461,60364,60402,26356
2010-1-4,14:30:00,60391,60683,60371,60579,71632
2010-1-4,15:00:00,60579,60637,60069,60079,67184
2010-1-5,10:00:00,60465,60507,59973,60218,136886
2010-1-5,11:00:00,60214,60447,60200,60370,46090
2010-1-5,11:30:00,60370,60462,60290,60371,25878
2010-1-5,14:30:00,60374,60614,60350,60503,74936
2010-1-5,15:00:00,60503,60644,60482,60572,40440
2010-1-6,10:00:00,60557,61343,60513,61237,133484
2010-1-6,11:00:00,61237,61672,61164,61593,72792
2010-1-6,11:30:00,61594,61637,61437,61535,38476
2010-1-6,14:30:00,61535,61869,61472,61832,93048
2010-1-6,15:00:00,61832,61933,61634,61683,65730
2010-1-7,10:00:00,62188,63400,62164,62738,179270
2010-1-7,11:00:00,62740,62789,60742,61645,264504
2010-1-7,11:30:00,61646,61868,61461,61587,71068
2010-1-7,14:30:00,61578,61964,61137,61168,126066
2010-1-7,15:00:00,61168,61328,60960,61219,108484
2010-1-8,10:00:00,61203,61445,60676,60941,189058
2010-1-8,11:00:00,60935,60955,59792,60011,174676
2010-1-8,11:30:00,60011,60535,60000,60266,70128
2010-1-8,14:30:00,60206,60866,59955,60688,157370
2010-1-8,15:00:00,60694,60915,60421,60788,75778
2010-1-11,10:00:00,61688,62628,61661,61965,200964
2010-1-11,11:00:00,61965,62153,61887,62070,51068
2010-1-11,11:30:00,62070,62150,61960,62090,34162
2010-1-11,14:30:00,62061,62125,61729,61792,66188
2010-1-11,15:00:00,61797,62288,61790,62237,64908
2010-1-12,10:00:00,61806,61855,61257,61345,140286
2010-1-12,11:00:00,61340,61508,61162,61394,62122
2010-1-12,11:30:00,61394,61719,61370,61600,46986
2010-1-12,14:30:00,61565,61881,61560,61684,75148
2010-1-12,15:00:00,61679,61851,61621,61731,45278
2010-1-13,10:00:00,59510,60434,58984,60401,235312
2010-1-13,11:00:00,60391,60485,60132,60239,98188
2010-1-13,11:30:00,60239,60369,60112,60151,43500
2010-1-13,14:30:00,60119,60222,59738,60064,115782
2010-1-13,15:00:00,60061,60090,59768,59815,71032
2010-1-14,10:00:00,61007,61228,60914,61042,114122
2010-1-14,11:00:00,61042,61087,60714,60718,57162
2010-1-14,11:30:00,60722,60889,60671,60837,34166
2010-1-14,14:30:00,60879,61036,60793,60802,52630
2010-1-14,15:00:00,60799,60873,60743,60784,35998
2010-1-15,10:00:00,60780,60997,60687,60777,83970
2010-1-15,11:00:00,60777,60868,60735,60821,32686
2010-1-15,11:30:00,60821,60853,60449,60590,46522
2010-1-15,14:30:00,60535,60543,60195,60314,96658
2010-1-15,15:00:00,60321,60599,60296,60548,49974
2010-1-18,10:00:00,60057,60445,60031,60351,105548
2010-1-18,11:00:00,60347,60791,60347,60765,73240
2010-1-18,11:30:00,60765,60889,60736,60801,41740
2010-1-18,14:30:00,60808,60945,60750,60843,62676
2010-1-18,15:00:00,60843,60947,60834,60914,44050
2010-1-19,10:00:00,61137,61699,61113,61500,142118
2010-1-19,11:00:00,61505,61523,61285,61367,45588
2010-1-19,11:30:00,61371,61388,61277,61358,31202
2010-1-19,14:30:00,61358,61648,61349,61611,77808
2010-1-19,15:00:00,61607,61726,61504,61702,55256
2010-1-20,10:00:00,61975,62108,61640,61640,115902
2010-1-20,11:00:00,61640,61640,61247,61484,95046
2010-1-20,11:30:00,61484,61684,61455,61479,41364
2010-1-20,14:30:00,61414,61424,61072,61159,89986
2010-1-20,15:00:00,61159,61227,60996,61005,55074
2010-1-21,10:00:00,60710,61044,60577,60843,151498
2010-1-21,11:00:00,60845,60916,60333,60498,89378
2010-1-21,11:30:00,60498,60629,60483,60580,39078
2010-1-21,14:30:00,60564,61117,60521,61088,87826
2010-1-21,15:00:00,61086,61176,60901,60913,51224
2010-1-22,10:00:00,59794,59960,59386,59564,160912
2010-1-22,11:00:00,59565,59740,59354,59427,83264
2010-1-22,11:30:00,59427,59529,59173,59235,54646
2010-1-22,14:30:00,59089,59659,58671,59550,166130
2010-1-22,15:00:00,59550,59569,59379,59399,67352
2010-1-25,10:00:00,59717,59813,59319,59494,145206
2010-1-25,11:00:00,59488,59659,59475,59526,40086
2010-1-25,11:30:00,59526,59856,59526,59793,41452
2010-1-25,14:30:00,59791,60026,59691,59983,73160
2010-1-25,15:00:00,59983,59989,59875,59898,50174
2010-1-26,10:00:00,60335,60339,60141,60206,89620
2010-1-26,11:00:00,60206,60229,59952,60003,70414
2010-1-26,11:30:00,60003,60009,59766,59835,42248
2010-1-26,14:30:00,59783,59784,59216,59341,125552
2010-1-26,15:00:00,59353,59452,59237,59252,65010
2010-1-27,10:00:00,59570,59722,59342,59657,117814
2010-1-27,11:00:00,59651,59739,59151,59503,82672
2010-1-27,11:30:00,59503,59809,59486,59779,41366
2010-1-27,14:30:00,59773,59781,59448,59577,78558
2010-1-27,15:00:00,59577,59689,59496,59535,46466
2010-1-28,10:00:00,57554,57918,57438,57609,197380
2010-1-28,11:00:00,57615,57788,57119,57689,152002
2010-1-28,11:30:00,57696,57758,57558,57731,43832
2010-1-28,14:30:00,57744,57953,57580,57678,102070
2010-1-28,15:00:00,57672,57678,57295,57489,102324
2010-1-29,10:00:00,56768,56874,56201,56350,206410
2010-1-29,11:00:00,56350,56600,56283,56415,91332
2010-1-29,11:30:00,56421,56470,56200,56323,50000
2010-1-29,14:30:00,56280,56280,55403,55409,172480
2010-1-29,15:00:00,55406,55795,55405,55536,105706
2010-2-1,10:00:00,55246,55297,53373,53962,314796
2010-2-1,11:00:00,53969,53996,53554,53723,95570
2010-2-1,11:30:00,53723,53829,53552,53681,46178
2010-2-1,14:30:00,53660,54407,53588,54325,153884
2010-2-1,15:00:00,54325,54526,54012,54453,98738
2010-2-2,10:00:00,55151,55449,54732,54915,225694
2010-2-2,11:00:00,54909,55124,54637,54756,82520
2010-2-2,11:30:00,54750,54950,54727,54840,36180
2010-2-2,14:30:00,54833,54847,54377,54395,101764
2010-2-2,15:00:00,54396,54427,54126,54292,78666
2010-2-3,10:00:00,54951,55584,54889,54986,202542
2010-2-3,11:00:00,54978,55124,54575,55114,102950
2010-2-3,11:30:00,55114,55476,55030,55443,88348
2010-2-3,14:30:00,55460,55734,55422,55645,127152
2010-2-3,15:00:00,55644,55971,55630,55875,81880
2010-2-4,10:00:00,53935,53990,53439,53839,211534
2010-2-4,11:00:00,53833,54418,53802,54413,85062
2010-2-4,11:30:00,54413,54438,54104,54181,56478
2010-2-4,14:30:00,54193,54294,53768,54022,124052
2010-2-4,15:00:00,54028,54042,53875,54008,58026
2010-2-5,10:00:00,52277,52360,51810,52031,185680
2010-2-5,11:00:00,52032,52070,51751,51864,66614
2010-2-5,11:30:00,51869,51975,51785,51816,33320
2010-2-5,14:30:00,51786,51786,51399,51729,122906
2010-2-5,15:00:00,51735,52108,51713,52012,99102
2010-2-8,10:00:00,52392,53245,52361,52761,165698
2010-2-8,11:00:00,52761,52804,52401,52487,59598
2010-2-8,11:30:00,52487,52560,52401,52512,34654
2010-2-8,14:30:00,52518,52708,52497,52567,69158
2010-2-8,15:00:00,52565,52657,52520,52613,48376
2010-2-9,10:00:00,52452,52776,52032,52732,142676
2010-2-9,11:00:00,52721,53080,52713,52796,118816
2010-2-9,11:30:00,52796,52928,52758,52860,43086
2010-2-9,14:30:00,52905,53326,52905,53072,128730
2010-2-9,15:00:00,53074,53373,53069,53228,71056
2010-2-10,10:00:00,53886,54222,53752,54195,148576
2010-2-10,11:00:00,54190,54337,53926,54020,79946
2010-2-10,11:30:00,54020,54185,53961,54044,36836
2010-2-10,14:30:00,53968,54298,53703,54174,99162
2010-2-10,15:00:00,54174,54843,54136,54688,106728
2010-2-11,10:00:00,54850,55450,54820,55362,130116
2010-2-11,11:00:00,55362,55622,55329,55453,59024
2010-2-11,11:30:00,55453,55501,55328,55394,26688
2010-2-11,14:30:00,55404,55599,55218,55349,83744
2010-2-11,15:00:00,55339,55483,55233,55359,55344
2010-2-12,10:00:00,56527,56577,56216,56292,130560
2010-2-12,11:00:00,56292,56332,55903,56008,54270
2010-2-12,11:30:00,56003,56124,55880,56118,30330
2010-2-12,14:30:00,56128,56358,55953,56169,58506
2010-2-12,15:00:00,56169,56394,56132,56384,49202
2010-2-22,10:00:00,59804,59910,59013,59307,171372
2010-2-22,11:00:00,59307,59313,59102,59226,52044
2010-2-22,11:30:00,59226,59238,58980,59219,32182
2010-2-22,14:30:00,59252,59299,59101,59152,39264
2010-2-22,15:00:00,59152,59196,59000,59008,38642
2010-2-23,10:00:00,58897,58897,58407,58445,121118
2010-2-23,11:00:00,58445,58494,58288,58431,57514
2010-2-23,11:30:00,58431,58568,58418,58500,32428
2010-2-23,14:30:00,58571,59154,58571,59119,109726
2010-2-23,15:00:00,59119,59123,58972,58981,57386
2010-2-24,10:00:00,57845,58154,57667,58143,134390
2010-2-24,11:00:00,58143,58292,58064,58124,60060
2010-2-24,11:30:00,58124,58319,58087,58243,40578
2010-2-24,14:30:00,58163,58390,58097,58208,68954
2010-2-24,15:00:00,58208,58386,58200,58245,52390
2010-2-25,10:00:00,58388,58875,58369,58546,139600
2010-2-25,11:00:00,58541,58606,58140,58355,98378
2010-2-25,11:30:00,58346,58346,58080,58240,44596
2010-2-25,14:30:00,58195,58195,57867,57994,104226
2010-2-25,15:00:00,57991,58040,57892,57953,58620
2010-2-26,10:00:00,58147,58491,58132,58290,137580
2010-2-26,11:00:00,58290,58374,57902,57933,80578
2010-2-26,11:30:00,57933,58108,57894,58097,39050
2010-2-26,14:30:00,58118,58214,58032,58040,59150
2010-2-26,15:00:00,58040,58120,58023,58117,37060
2010-3-1,10:00:00,61091,61101,60101,60365,271400
2010-3-1,11:00:00,60365,60373,60032,60283,79496
2010-3-1,11:30:00,60276,60484,60216,60374,42118
2010-3-1,14:30:00,60374,60455,60300,60378,63502
2010-3-1,15:00:00,60378,60727,60369,60712,97256
2010-3-2,10:00:00,60120,60201,59603,59725,167260
2010-3-2,11:00:00,59725,59730,59405,59439,75154
2010-3-2,11:30:00,59434,59671,59318,59644,50502
2010-3-2,14:30:00,59628,59628,59366,59494,62126
2010-3-2,15:00:00,59494,59506,59055,59059,64990
2010-3-3,10:00:00,59833,59951,59388,59501,152274
2010-3-3,11:00:00,59496,59800,59490,59727,69596
2010-3-3,11:30:00,59729,59738,59577,59640,26790
2010-3-3,14:30:00,59702,59729,59606,59658,44932
2010-3-3,15:00:00,59658,59710,59579,59593,38918
2010-3-4,10:00:00,59820,60299,59672,60184,166484
2010-3-4,11:00:00,60184,60208,60060,60060,39218
2010-3-4,11:30:00,60060,60077,59726,59776,61606
2010-3-4,14:30:00,59782,59784,59482,59625,113318
2010-3-4,15:00:00,59631,59655,59393,59399,75722
2010-3-5,10:00:00,59398,59537,59130,59266,145238
2010-3-5,11:00:00,59260,59476,59251,59398,58862
2010-3-5,11:30:00,59398,59679,59369,59666,50060
2010-3-5,14:30:00,59750,59937,59703,59713,91218
2010-3-5,15:00:00,59713,59887,59638,59837,56412
2010-3-8,10:00:00,60090,60489,60000,60347,147300
2010-3-8,11:00:00,60358,60533,60347,60446,55150
2010-3-8,11:30:00,60446,60550,60381,60539,35012
2010-3-8,14:30:00,60526,60712,60481,60668,80314
2010-3-8,15:00:00,60663,60720,60594,60656,48270
2010-3-9,10:00:00,60340,60404,59954,60074,134404
2010-3-9,11:00:00,60074,60260,60046,60223,51782
2010-3-9,11:30:00,60223,60466,60213,60351,43244
2010-3-9,14:30:00,60351,60547,60262,60299,47124
2010-3-9,15:00:00,60293,60309,60159,60229,46122
2010-3-10,10:00:00,60293,60589,60291,60573,100248
2010-3-10,11:00:00,60573,60622,60388,60501,49778
2010-3-10,11:30:00,60502,60502,60373,60400,21988
2010-3-10,14:30:00,60433,60683,60433,60557,75530
2010-3-10,15:00:00,60557,60619,60531,60570,38688
2010-3-11,10:00:00,60187,60257,60024,60184,103898
2010-3-11,11:00:00,60190,60222,59537,59631,104976
2010-3-11,11:30:00,59633,59633,59405,59415,62702
2010-3-11,14:30:00,59454,59719,59262,59325,99922
2010-3-11,15:00:00,59325,59575,59216,59300,78186
2010-3-12,10:00:00,59733,59767,59329,59379,116368
2010-3-12,11:00:00,59374,59469,59217,59294,64882
2010-3-12,11:30:00,59297,59437,59216,59428,37150
2010-3-12,14:30:00,59454,59641,59323,59587,72616
2010-3-12,15:00:00,59587,59609,59481,59565,47240
2010-3-15,10:00:00,59399,59429,58457,58546,167984
2010-3-15,11:00:00,58544,58680,58513,58621,49208
2010-3-15,11:30:00,58615,58627,58476,58551,39860
2010-3-15,14:30:00,58569,58596,58310,58406,93204
2010-3-15,15:00:00,58412,58509,58365,58417,62930
2010-3-16,10:00:00,57944,58408,57805,58370,174884
2010-3-16,11:00:00,58370,58670,58361,58612,87254
2010-3-16,11:30:00,58612,58751,58601,58676,40326
2010-3-16,14:30:00,58673,58675,58476,58630,59854
2010-3-16,15:00:00,58631,58856,58624,58816,51626
2010-3-17,10:00:00,59185,59638,59152,59499,162782
2010-3-17,11:00:00,59504,59574,59454,59535,37726
2010-3-17,11:30:00,59535,59817,59505,59796,49424
2010-3-17,14:30:00,59808,60126,59808,60088,79076
2010-3-17,15:00:00,60088,60204,60041,60146,68270
2010-3-18,10:00:00,60037,60276,59636,60206,152186
2010-3-18,11:00:00,60206,60304,59796,59971,82410
2010-3-18,11:30:00,59971,60076,59848,59950,37352
2010-3-18,14:30:00,59939,59939,59640,59705,87722
2010-3-18,15:00:00,59705,59730,59500,59579,62916
2010-3-19,10:00:00,59698,60057,59662,59946,102216
2010-3-19,11:00:00,59946,60152,59876,60096,56654
2010-3-19,11:30:00,60096,60096,59903,60009,39122
2010-3-19,14:30:00,60063,60454,60063,60390,109392
2010-3-19,15:00:00,60388,60456,60280,60294,57496
2010-3-22,10:00:00,59737,59923,59530,59825,115326
2010-3-22,11:00:00,59825,59825,59637,59671,44976
2010-3-22,11:30:00,59666,59700,59518,59656,32264
2010-3-22,14:30:00,59649,59727,59474,59650,61286
2010-3-22,15:00:00,59648,59666,59550,59567,35370
2010-3-23,10:00:00,59942,60107,59848,60078,115176
2010-3-23,11:00:00,60083,60197,59886,59900,61608
2010-3-23,11:30:00,59905,59920,59788,59862,40194
2010-3-23,14:30:00,59807,59828,59571,59698,75188
2010-3-23,15:00:00,59698,59712,59547,59577,39548
2010-3-24,10:00:00,59691,59902,59496,59770,93730
2010-3-24,11:00:00,59770,59868,59703,59721,30926
2010-3-24,11:30:00,59721,59849,59710,59740,27912
2010-3-24,14:30:00,59724,59724,59078,59205,131122
2010-3-24,15:00:00,59205,59315,59137,59302,60484
2010-3-25,10:00:00,59240,59437,58942,59028,155024
2010-3-25,11:00:00,59028,59217,58999,59133,61516
2010-3-25,11:30:00,59142,59333,59123,59179,38854
2010-3-25,14:30:00,59120,59311,59038,59308,78400
2010-3-25,15:00:00,59304,59350,59213,59322,46318
2010-3-26,10:00:00,59303,59816,59215,59704,144918
2010-3-26,11:00:00,59704,60136,59700,60090,104420
2010-3-26,11:30:00,60090,60117,59750,59797,62310
2010-3-26,14:30:00,59831,60071,59831,60054,57306
2010-3-26,15:00:00,60054,60225,59991,60212,76630
2010-3-29,10:00:00,60923,61640,60894,61533,217976
2010-3-29,11:00:00,61533,61719,61519,61632,79130
2010-3-29,11:30:00,61632,61695,61604,61666,34582
2010-3-29,14:30:00,61678,62019,61665,61936,98676
2010-3-29,15:00:00,61941,62009,61863,61899,73868
2010-3-30,10:00:00,62077,62246,61620,62014,225388
2010-3-30,11:00:00,62019,62093,61672,61734,75636
2010-3-30,11:30:00,61740,61872,61710,61790,36914
2010-3-30,14:30:00,61799,62146,61799,62042,97138
2010-3-30,15:00:00,62048,62115,61872,61896,54648
2010-3-31,10:00:00,62284,62369,61835,61900,126872
2010-3-31,11:00:00,61900,61916,61666,61779,85036
2010-3-31,11:30:00,61779,61800,61699,61781,35998
2010-3-31,14:30:00,61786,61837,61474,61586,100178
2010-3-31,15:00:00,61586,61605,61460,61487,55856
2010-4-1,10:00:00,61680,62080,61576,62036,134784
2010-4-1,11:00:00,62036,62313,61985,62274,77144
2010-4-1,11:30:00,62280,62431,62271,62412,55590
2010-4-1,14:30:00,62457,62609,62406,62460,76074
2010-4-1,15:00:00,62460,62528,62353,62375,60456
2010-4-2,10:00:00,62599,62793,62275,62340,115544
2010-4-2,11:00:00,62334,62503,62269,62412,49846
2010-4-2,11:30:00,62418,62522,62357,62486,32666
2010-4-2,14:30:00,62486,62697,62486,62687,57548
2010-4-2,15:00:00,62687,62978,62654,62968,73378
2010-4-6,10:00:00,63010,63223,62876,63124,129714
2010-4-6,11:00:00,63124,63355,63027,63327,66782
2010-4-6,11:30:00,63327,63388,63248,63313,34510
2010-4-6,14:30:00,63319,63515,63265,63480,82628
2010-4-6,15:00:00,63486,63566,63239,63252,68746
2010-4-7,10:00:00,63203,63301,62748,62847,133620
2010-4-7,11:00:00,62847,63171,62831,63069,55304
2010-4-7,11:30:00,63069,63117,62998,63083,21558
2010-4-7,14:30:00,63083,63173,62881,62905,66890
2010-4-7,15:00:00,62908,63003,62903,62978,35956
2010-4-8,10:00:00,62680,62689,62231,62426,120786
2010-4-8,11:00:00,62426,62440,62250,62284,38374
2010-4-8,11:30:00,62284,62345,62183,62297,31862
2010-4-8,14:30:00,62297,62297,62043,62047,54370
2010-4-8,15:00:00,62047,62072,61977,61983,54402
2010-4-9,10:00:00,62408,62742,62401,62688,122732
2010-4-9,11:00:00,62694,62702,62552,62570,45400
2010-4-9,11:30:00,62564,62701,62560,62681,21706
2010-4-9,14:30:00,62673,62833,62662,62799,50754
2010-4-9,15:00:00,62805,62868,62782,62809,42424
2010-4-12,10:00:00,63083,63641,63077,63483,122714
2010-4-12,11:00:00,63483,63488,63240,63323,56270
2010-4-12,11:30:00,63323,63372,62850,62905,54296
2010-4-12,14:30:00,62911,63006,62699,62757,83696
2010-4-12,15:00:00,62757,62910,62727,62818,49088
2010-4-13,10:00:00,62396,62588,62139,62578,138588
2010-4-13,11:00:00,62584,62681,62499,62541,44084
2010-4-13,11:30:00,62541,62547,62211,62324,58452
2010-4-13,14:30:00,62315,62477,62254,62443,66846
2010-4-13,15:00:00,62449,62508,62375,62382,39184
2010-4-14,10:00:00,63037,63113,62700,62742,118062
2010-4-14,11:00:00,62741,62780,62646,62750,40252
2010-4-14,11:30:00,62744,62840,62703,62795,25254
2010-4-14,14:30:00,62815,62907,62747,62780,51878
2010-4-14,15:00:00,62780,62797,62461,62480,58062
2010-4-15,10:00:00,62773,62968,62567,62675,143450
2010-4-15,11:00:00,62675,62827,62641,62683,48384
2010-4-15,11:30:00,62682,62784,62650,62726,26602
2010-4-15,14:30:00,62756,62756,62588,62716,60468
2010-4-15,15:00:00,62722,62742,62460,62521,52836
2010-4-16,10:00:00,62606,62725,62168,62305,117942
2010-4-16,11:00:00,62299,62376,62220,62325,39376
