1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/1/5,15:15:00,3645.8,3806.4,3623.8,3713,1500643
2015/1/6,15:15:00,3704,3750.2,3656.8,3705,1737699
2015/1/7,15:15:00,3705.8,3726.6,3662,3715.8,1475006
2015/1/8,15:15:00,3725.6,3730.8,3605.2,3613.2,1807466
2015/1/9,15:15:00,3619.4,3763.4,3563,3579,2038525
2015/1/12,15:15:00,3605.6,3613.4,3506,3587.4,1539983
2015/1/13,15:15:00,3588.4,3613,3553.8,3583.6,1349288
2015/1/14,15:15:00,3587,3613.2,3526.4,3566.4,1382198
2015/1/15,15:15:00,3566.2,3711.2,3545,3710.2,1766348
2015/1/16,15:15:00,3710.4,3740,3688.4,3699.8,1511496
2015/1/19,15:15:00,3572.4,3572.4,3344.6,3345.2,1297466
2015/1/20,15:15:00,3329.8,3474.2,3325.4,3427.4,2048219
2015/1/21,15:15:00,3437.2,3607.6,3437.2,3579,1710330
2015/1/22,15:15:00,3589.8,3622.6,3554.4,3592,1368861
2015/1/23,15:15:00,3611.4,3678.4,3583.2,3629.6,1665037
2015/1/26,15:15:00,3619.2,3662.6,3602,3655.6,1210104
2015/1/27,15:15:00,3668,3671.4,3534,3603,1515865
2015/1/28,15:15:00,3596.4,3627.6,3538,3552,1555853
2015/1/29,15:15:00,3496.2,3539.8,3476,3517.2,1407556
2015/1/30,15:15:00,3524.8,3557.4,3442.2,3451,1589453
2015/2/2,15:15:00,3399.8,3444,3371.6,3414,1267068
2015/2/3,15:15:00,3419.4,3487.4,3400.4,3480.4,1406441
2015/2/4,15:15:00,3479.2,3532.4,3408.6,3416.6,1421554
2015/2/5,15:15:00,3518,3562.8,3369,3380.4,1808881
2015/2/6,15:15:00,3382.4,3416,3312.6,3373,1533764
2015/2/9,15:15:00,3356.2,3429.6,3343.8,3410.6,1483136
2015/2/10,15:15:00,3403.2,3475.2,3389.2,3474.8,1545688
2015/2/11,15:15:00,3482,3506,3470.8,3488,1254080
2015/2/12,15:15:00,3491.4,3507.8,3455.2,3496.2,1083933
2015/2/13,15:15:00,3499.4,3571.8,3498.8,3507.8,1382845
2015/2/16,15:15:00,3515,3562.6,3511,3558.6,882121
2015/2/17,15:15:00,3560.8,3595.4,3557.6,3572.6,872129
2015/2/25,15:15:00,3578.2,3583.8,3487.2,3504.4,966332
2015/2/26,15:15:00,3505.2,3637.4,3489.6,3634.2,1138319
2015/2/27,15:15:00,3637.4,3641.8,3591.4,3608,1026427
2015/3/2,15:15:00,3653.2,3653.2,3599.8,3628.8,1246053
2015/3/3,15:15:00,3623.8,3623.8,3527.2,3559.2,1230649
2015/3/4,15:15:00,3554.2,3581.4,3520.8,3550.6,1278654
2015/3/5,15:15:00,3547.8,3550.4,3490.4,3525,1290957
2015/3/6,15:15:00,3526.2,3546.8,3498,3507,1091742
2015/3/9,15:15:00,3486.8,3593.8,3437.2,3585.6,1326117
2015/3/10,15:15:00,3590,3591.4,3541.6,3546.8,1139937
2015/3/11,15:15:00,3538,3616.8,3532.2,3561.6,1348611
2015/3/12,15:15:00,3576.4,3648,3575,3614,1456315
2015/3/13,15:15:00,3632.8,3673.2,3619.4,3646,1290899
2015/3/16,15:15:00,3642.6,3739.2,3641.8,3738,1251775
2015/3/17,15:15:00,3754.2,3797,3749.8,3796.4,1403667
2015/3/18,15:15:00,3801.2,3900.6,3794.4,3861,1511280
2015/3/19,15:15:00,3878.2,3888.6,3851.4,3870.4,1270864
2015/3/20,15:15:00,3881.8,3948.6,3860.4,3937.6,1768389
2015/3/23,15:15:00,3967.6,4019.6,3965,4013.2,1428039
2015/3/24,15:15:00,4020.8,4026.2,3938,3981.8,1522604
2015/3/25,15:15:00,3984.8,4002.8,3930,3969.8,1421698
2015/3/26,15:15:00,3958.4,4005.2,3903.8,3947.2,1795203
2015/3/27,15:15:00,3947,4000.6,3936.4,3995.8,1423153
2015/3/30,15:15:00,3999.8,4153.2,3999.8,4147.8,1422053
2015/3/31,15:15:00,4179,4208.8,4017.4,4043.4,1818532
2015/4/1,15:15:00,4054.8,4178.4,4054.8,4130.8,1739401
2015/4/2,15:15:00,4158.2,4182.6,4060.8,4115.6,1703369
2015/4/3,15:15:00,4103.2,4222.2,4090.8,4214.8,1814089
2015/4/7,15:15:00,4239.8,4263,4191.4,4248.8,1394231
2015/4/8,15:15:00,4247,4291.2,4200,4251.6,1739388
2015/4/9,15:15:00,4254.4,4278.2,4186.4,4229.6,1836113
2015/4/10,15:15:00,4231.4,4385.4,4217.8,4382.8,1699942
2015/4/13,15:15:00,4405.8,4446,4366.2,4428.8,1489756
2015/4/14,15:15:00,4423.2,4483,4384.6,4422.2,1740283
2015/4/15,15:15:00,4424.8,4468.8,4377.4,4384,1942904
2015/4/16,15:15:00,4388.6,4561.6,4377.4,4556.2,1924575
2015/4/17,15:15:00,4562.8,4665,4556.2,4609.4,1779283
2015/4/20,15:15:00,4605,4685.2,4494.8,4520,1894990
2015/4/21,15:15:00,4543.4,4633.8,4532.2,4623.6,1641559
2015/4/22,15:15:00,4640.6,4768,4637.2,4766.6,1441626
2015/4/23,15:15:00,4772.2,4794.4,4700,4721.8,1653711
2015/4/24,15:15:00,4696.6,4737.8,4621.8,4729.2,1614501
2015/4/27,15:15:00,4747.8,4830.2,4744.2,4808.8,1522447
2015/4/28,15:15:00,4801.6,4814.6,4665.2,4724.4,1640807
2015/4/29,15:15:00,4709.4,4804.4,4705.6,4775.4,1374165
2015/4/30,15:15:00,4785.4,4828.6,4738,4770.6,1365274
2015/5/4,15:15:00,4785.4,4809,4716.8,4760.6,1152000
2015/5/5,15:15:00,4765.6,4771.2,4566,4614.8,1457077
