4675, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2013-11-14,10:00:00,19090,19215,19070,19125,175966
2013-11-14,11:00:00,19125,19210,19120,19165,66100
2013-11-14,11:30:00,19165,19190,19150,19180,34676
2013-11-14,14:30:00,19175,19240,19075,19140,135936
2013-11-14,15:00:00,19140,19165,19110,19135,48804
2013-11-15,10:00:00,19195,19245,19080,19195,164246
2013-11-15,11:00:00,19195,19335,19180,19265,148266
2013-11-15,11:30:00,19265,19295,19230,19255,56180
2013-11-15,14:30:00,19245,19250,19100,19135,136012
2013-11-15,15:00:00,19130,19140,18965,18965,102732
2013-11-18,10:00:00,19020,19070,18895,18950,153008
2013-11-18,11:00:00,18950,19025,18935,18985,69758
2013-11-18,11:30:00,18990,19020,18955,19005,29278
2013-11-18,14:30:00,19015,19075,18980,19035,97854
2013-11-18,15:00:00,19035,19050,18970,18985,62780
2013-11-19,10:00:00,18845,19005,18820,18975,153122
2013-11-19,11:00:00,18975,19010,18945,18965,60306
2013-11-19,11:30:00,18965,18985,18905,18920,49880
2013-11-19,14:30:00,18930,18990,18920,18955,98604
2013-11-19,15:00:00,18950,19095,18945,19075,132824
2013-11-20,10:00:00,19070,19230,19055,19205,163774
2013-11-20,11:00:00,19200,19280,19195,19215,99444
2013-11-20,11:30:00,19215,19225,19170,19205,36068
2013-11-20,14:30:00,19205,19245,19150,19175,85214
2013-11-20,15:00:00,19175,19290,19170,19225,93146
2013-11-21,10:00:00,19185,19215,19010,19115,184166
2013-11-21,11:00:00,19120,19130,19070,19070,52158
2013-11-21,11:30:00,19070,19075,19035,19045,47004
2013-11-21,14:30:00,19050,19130,18980,18995,110854
2013-11-21,15:00:00,18995,19090,18995,19050,78956
2013-11-22,10:00:00,19190,19325,19145,19255,182810
2013-11-22,11:00:00,19260,19265,19210,19220,45368
2013-11-22,11:30:00,19215,19240,19185,19200,35994
2013-11-22,14:30:00,19190,19215,18990,19025,166232
2013-11-22,15:00:00,19025,19040,18890,18950,105078
2013-11-25,10:00:00,19035,19055,18910,19015,182680
2013-11-25,11:00:00,19015,19025,18845,18965,114068
2013-11-25,11:30:00,18965,19000,18935,18960,38004
2013-11-25,14:30:00,18950,18970,18880,18895,82442
2013-11-25,15:00:00,18895,18930,18710,18720,124588
2013-11-26,10:00:00,18770,18815,18730,18745,142216
2013-11-26,11:00:00,18760,18785,18710,18710,64204
2013-11-26,11:30:00,18710,18750,18710,18750,40598
2013-11-26,14:30:00,18740,18755,18735,18755,2938
2013-11-26,15:00:00,18755,18810,18755,18810,280188
2013-11-27,10:00:00,18745,18870,18730,18845,121334
2013-11-27,11:00:00,18850,18855,18755,18840,67258
2013-11-27,11:30:00,18840,18905,18800,18810,72026
2013-11-27,14:30:00,18810,18850,18770,18790,83364
2013-11-27,15:00:00,18790,18865,18775,18865,75624
2013-11-28,10:00:00,18835,19170,18830,19100,276282
2013-11-28,11:00:00,19100,19140,19060,19135,64068
2013-11-28,11:30:00,19140,19215,19100,19185,86368
2013-11-28,14:30:00,19190,19220,19135,19145,113400
2013-11-28,15:00:00,19145,19175,19110,19160,88266
2013-11-29,10:00:00,19365,19365,19235,19270,159028
2013-11-29,11:00:00,19275,19295,19245,19280,49908
2013-11-29,11:30:00,19280,19295,19250,19280,28808
2013-11-29,14:30:00,19295,19485,19280,19470,162664
2013-11-29,15:00:00,19470,19680,19465,19605,205514
2013-12-2,10:00:00,19610,19620,19510,19570,147242
2013-12-2,11:00:00,19570,19655,19535,19545,82248
2013-12-2,11:30:00,19550,19580,19490,19545,59220
2013-12-2,14:30:00,19565,19635,19555,19590,83164
2013-12-2,15:00:00,19595,19615,19555,19605,53246
2013-12-3,10:00:00,19545,19550,19375,19440,148426
2013-12-3,11:00:00,19440,19445,19335,19395,88314
2013-12-3,11:30:00,19395,19430,19390,19415,30204
2013-12-3,14:30:00,19415,19475,19350,19350,122138
2013-12-3,15:00:00,19350,19370,19305,19365,96632
2013-12-4,10:00:00,19395,19455,19345,19365,138622
2013-12-4,11:00:00,19370,19505,19335,19470,104954
2013-12-4,11:30:00,19480,19570,19450,19570,94456
2013-12-4,14:30:00,19575,19615,19535,19580,116326
2013-12-4,15:00:00,19585,19600,19545,19545,60690
2013-12-5,10:00:00,19660,19660,19430,19485,168736
2013-12-5,11:00:00,19485,19495,19410,19425,63924
2013-12-5,11:30:00,19425,19450,19365,19425,64504
2013-12-5,14:30:00,19425,19505,19385,19405,116384
2013-12-5,15:00:00,19405,19445,19305,19345,100240
2013-12-6,10:00:00,19355,19395,19280,19375,139338
2013-12-6,11:00:00,19380,19380,19310,19355,47866
2013-12-6,11:30:00,19355,19365,19245,19260,55446
2013-12-6,14:30:00,19275,19440,19235,19430,163214
2013-12-6,15:00:00,19430,19535,19405,19495,148636
2013-12-9,10:00:00,19590,19820,19505,19755,251030
2013-12-9,11:00:00,19755,19770,19720,19765,55994
2013-12-9,11:30:00,19765,19795,19730,19780,33858
2013-12-9,14:30:00,19780,19815,19710,19770,90804
2013-12-9,15:00:00,19770,19815,19765,19795,76828
2013-12-10,10:00:00,19760,19845,19690,19805,152132
2013-12-10,11:00:00,19805,19810,19665,19685,63308
2013-12-10,11:30:00,19680,19780,19670,19775,54236
2013-12-10,14:30:00,19780,19810,19705,19715,83792
2013-12-10,15:00:00,19720,19775,19700,19760,52014
2013-12-11,10:00:00,19780,19885,19615,19670,159710
2013-12-11,11:00:00,19670,19710,19660,19675,39036
2013-12-11,11:30:00,19675,19715,19665,19710,25150
2013-12-11,14:30:00,19710,19750,19555,19565,143084
2013-12-11,15:00:00,19570,19630,19560,19605,73152
2013-12-12,10:00:00,19645,19845,19625,19840,193456
2013-12-12,11:00:00,19835,19925,19835,19855,107224
2013-12-12,11:30:00,19855,19990,19835,19980,67980
2013-12-12,14:30:00,20065,20080,19975,20055,147754
2013-12-12,15:00:00,20055,20140,20035,20095,118804
2013-12-13,10:00:00,20040,20065,19770,19770,219016
2013-12-13,11:00:00,19775,19810,19725,19750,92520
2013-12-13,11:30:00,19750,19810,19730,19760,46498
2013-12-13,14:30:00,19780,19840,19675,19750,141568
2013-12-13,15:00:00,19750,19860,19750,19860,104594
2013-12-16,10:00:00,19940,20015,19845,19855,129476
2013-12-16,11:00:00,19855,19920,19785,19800,81750
2013-12-16,11:30:00,19800,19815,19740,19745,62634
2013-12-16,14:30:00,19755,19795,19705,19770,95796
2013-12-16,15:00:00,19770,19775,19740,19760,43612
2013-12-17,10:00:00,19845,19850,19500,19545,217976
2013-12-17,11:00:00,19540,19590,19530,19545,49056
2013-12-17,11:30:00,19540,19565,19495,19535,49172
2013-12-17,14:30:00,19535,19680,19530,19575,146848
2013-12-17,15:00:00,19580,19605,19365,19395,123712
2013-12-18,10:00:00,19375,19405,19290,19315,129062
2013-12-18,11:00:00,19315,19425,19215,19220,113064
2013-12-18,11:30:00,19215,19270,19215,19270,33490
2013-12-18,14:30:00,19285,19355,19210,19240,113222
2013-12-18,15:00:00,19240,19290,19145,19150,92374
2013-12-19,10:00:00,19235,19310,19180,19210,166292
2013-12-19,11:00:00,19210,19250,19170,19205,68536
2013-12-19,11:30:00,19205,19225,19060,19100,82440
2013-12-19,14:30:00,19100,19125,18990,19090,144040
2013-12-19,15:00:00,19090,19095,19020,19065,62396
2013-12-20,10:00:00,19100,19135,18995,19050,118888
2013-12-20,11:00:00,19050,19175,19035,19160,108786
2013-12-20,11:30:00,19155,19200,19150,19160,62302
2013-12-20,14:30:00,19145,19155,19040,19125,129072
2013-12-20,15:00:00,19125,19125,18865,18865,114960
2013-12-23,10:00:00,18885,19000,18675,18715,200924
2013-12-23,11:00:00,18715,18820,18700,18765,70914
2013-12-23,11:30:00,18765,18795,18625,18630,68852
2013-12-23,14:30:00,18630,18710,18525,18550,157788
2013-12-23,15:00:00,18545,18615,18485,18530,111084
2013-12-24,10:00:00,18475,18510,18340,18425,165684
2013-12-24,11:00:00,18425,18480,18390,18465,63074
2013-12-24,11:30:00,18465,18465,18405,18420,35616
2013-12-24,14:30:00,18400,18405,18315,18360,110516
2013-12-24,15:00:00,18360,18365,18270,18320,93714
2013-12-25,10:00:00,18410,18585,18395,18540,155028
2013-12-25,11:00:00,18540,18545,18355,18415,101950
2013-12-25,11:30:00,18415,18445,18390,18395,37800
2013-12-25,14:30:00,18395,18425,18195,18210,144562
2013-12-25,15:00:00,18210,18540,18175,18430,185068
2013-12-26,10:00:00,18455,18535,18385,18470,160094
2013-12-26,11:00:00,18470,18555,18425,18455,76434
2013-12-26,11:30:00,18450,18475,18335,18430,90852
2013-12-26,14:30:00,18430,18470,18360,18390,105058
2013-12-26,15:00:00,18385,18445,18370,18385,61932
2013-12-27,10:00:00,18420,18505,18385,18455,129212
2013-12-27,11:00:00,18455,18490,18425,18435,50930
2013-12-27,11:30:00,18435,18450,18395,18440,35712
2013-12-27,14:30:00,18440,18635,18430,18620,167334
2013-12-27,15:00:00,18620,18640,18460,18460,88154
2013-12-30,10:00:00,18480,18555,18210,18390,166088
2013-12-30,11:00:00,18390,18390,18290,18310,57694
2013-12-30,11:30:00,18310,18450,18310,18370,51170
2013-12-30,14:30:00,18365,18390,18300,18345,84920
2013-12-30,15:00:00,18345,18350,18180,18295,93348
2013-12-31,10:00:00,18255,18330,18170,18265,140550
2013-12-31,11:00:00,18260,18280,18190,18210,65188
2013-12-31,11:30:00,18210,18245,18180,18215,42474
2013-12-31,14:30:00,18215,18380,18100,18300,178368
2013-12-31,15:00:00,18300,18305,18165,18180,80784
2014-1-2,10:00:00,18200,18235,18045,18125,133918
2014-1-2,11:00:00,18125,18190,18090,18165,58238
2014-1-2,11:30:00,18165,18190,18135,18150,33762
2014-1-2,14:30:00,18150,18300,18120,18245,133994
2014-1-2,15:00:00,18245,18280,18170,18180,57878
2014-1-3,10:00:00,18000,18060,17820,17835,166826
2014-1-3,11:00:00,17830,17880,17795,17820,62894
2014-1-3,11:30:00,17820,17835,17705,17735,51820
2014-1-3,14:30:00,17745,17860,17665,17745,126358
2014-1-3,15:00:00,17745,17800,17645,17655,92732
2014-1-6,10:00:00,17615,17625,17450,17560,178828
2014-1-6,11:00:00,17560,17620,17505,17550,65642
2014-1-6,11:30:00,17550,17665,17525,17610,67512
2014-1-6,14:30:00,17600,17625,17510,17545,88158
2014-1-6,15:00:00,17545,17565,17290,17300,120338
2014-1-7,10:00:00,17295,17320,17110,17135,192984
2014-1-7,11:00:00,17130,17230,17120,17210,81664
2014-1-7,11:30:00,17215,17245,17145,17145,52092
2014-1-7,14:30:00,17150,17170,16775,16820,263796
2014-1-7,15:00:00,16820,16980,16760,16860,158368
2014-1-8,10:00:00,16870,16960,16815,16920,187392
2014-1-8,11:00:00,16915,16945,16790,16825,94360
2014-1-8,11:30:00,16825,16840,16790,16820,35486
2014-1-8,14:30:00,16830,16870,16735,16815,140152
2014-1-8,15:00:00,16810,16830,16760,16785,76208
2014-1-9,10:00:00,16730,17175,16715,17075,290722
2014-1-9,11:00:00,17075,17140,16990,17055,93132
2014-1-9,11:30:00,17055,17060,17010,17040,31346
2014-1-9,14:30:00,17030,17030,16825,16865,185522
2014-1-9,15:00:00,16860,16940,16855,16905,73056
2014-1-10,10:00:00,16885,16920,16785,16870,155810
2014-1-10,11:00:00,16870,16895,16800,16830,61894
2014-1-10,11:30:00,16830,16930,16820,16865,51314
2014-1-10,14:30:00,16870,17025,16860,16950,135236
2014-1-10,15:00:00,16950,17075,16935,16975,122694
2014-1-13,10:00:00,17080,17080,16795,16845,182154
2014-1-13,11:00:00,16845,16860,16785,16800,52850
2014-1-13,11:30:00,16805,16805,16595,16605,118560
2014-1-13,14:30:00,16595,16605,16445,16480,153996
2014-1-13,15:00:00,16480,16520,16385,16395,129752
2014-1-14,10:00:00,16385,16475,16300,16455,188242
2014-1-14,11:00:00,16455,16500,16410,16480,87162
2014-1-14,11:30:00,16485,16695,16435,16670,107096
2014-1-14,14:30:00,16650,16730,16575,16710,177194
2014-1-14,15:00:00,16710,16885,16705,16820,168196
2014-1-15,10:00:00,16770,16910,16740,16820,206818
2014-1-15,11:00:00,16825,16830,16640,16645,113580
2014-1-15,11:30:00,16645,16695,16600,16615,63272
2014-1-15,14:30:00,16640,16720,16595,16660,152586
2014-1-15,15:00:00,16660,16820,16655,16750,126730
2014-1-16,10:00:00,16875,16965,16795,16870,162502
2014-1-16,11:00:00,16870,17015,16835,16980,123682
2014-1-16,11:30:00,16980,17000,16875,16925,68322
2014-1-16,14:30:00,16955,17045,16905,16915,159932
2014-1-16,15:00:00,16915,16925,16780,16860,134140
2014-1-17,10:00:00,16800,16820,16565,16575,163206
2014-1-17,11:00:00,16570,16650,16555,16635,78106
2014-1-17,11:30:00,16640,16680,16580,16660,48828
2014-1-17,14:30:00,16645,16750,16635,16655,146186
2014-1-17,15:00:00,16655,16745,16585,16745,112408
2014-1-20,10:00:00,16625,16970,16625,16905,201066
2014-1-20,11:00:00,16905,17040,16890,17000,118668
2014-1-20,11:30:00,17000,17005,16895,16935,66748
2014-1-20,14:30:00,16930,17005,16885,16975,125436
2014-1-20,15:00:00,16975,17000,16940,16945,66906
2014-1-21,10:00:00,16935,16950,16680,16740,214784
2014-1-21,11:00:00,16735,16785,16705,16715,68138
2014-1-21,11:30:00,16715,16740,16575,16605,92564
2014-1-21,14:30:00,16615,16650,16495,16505,129874
2014-1-21,15:00:00,16505,16540,16470,16535,106966
2014-1-22,10:00:00,16495,16695,16425,16670,207454
2014-1-22,11:00:00,16665,16845,16620,16820,145478
2014-1-22,11:30:00,16820,16825,16730,16755,67670
2014-1-22,14:30:00,16750,16780,16570,16680,189156
2014-1-22,15:00:00,16680,16760,16645,16710,91846
2014-1-23,10:00:00,16710,16850,16525,16570,245812
2014-1-23,11:00:00,16570,16740,16555,16680,113452
2014-1-23,11:30:00,16680,16700,16590,16660,71182
2014-1-23,14:30:00,16670,16760,16645,16715,156780
2014-1-23,15:00:00,16715,16720,16645,16685,83392
2014-1-24,10:00:00,16555,16650,16495,16605,186968
2014-1-24,11:00:00,16605,16685,16575,16640,100752
2014-1-24,11:30:00,16640,16780,16635,16730,101482
2014-1-24,14:30:00,16700,16710,16570,16690,181190
2014-1-24,15:00:00,16690,16700,16650,16690,78844
2014-1-27,10:00:00,16525,16590,16180,16215,287994
2014-1-27,11:00:00,16215,16240,16160,16170,59496
2014-1-27,11:30:00,16175,16255,16080,16175,93524
2014-1-27,14:30:00,16160,16195,16095,16100,108852
2014-1-27,15:00:00,16100,16145,16050,16070,116936
2014-1-28,10:00:00,16050,16150,16005,16080,170954
2014-1-28,11:00:00,16080,16085,15955,15960,94356
2014-1-28,11:30:00,15960,16010,15880,15895,57632
2014-1-28,14:30:00,15895,15920,15710,15715,183146
2014-1-28,15:00:00,15715,15790,15680,15730,101954
2014-1-29,10:00:00,15795,15860,15710,15775,172390
2014-1-29,11:00:00,15775,15795,15705,15770,78486
2014-1-29,11:30:00,15770,15805,15735,15765,35812
2014-1-29,14:30:00,15765,15900,15755,15845,118224
2014-1-29,15:00:00,15845,15850,15730,15760,92704
2014-1-30,10:00:00,15735,15735,15490,15535,137530
2014-1-30,11:00:00,15535,15550,15470,15485,59438
2014-1-30,11:30:00,15485,15605,15460,15565,60866
2014-1-30,14:30:00,15560,15780,15520,15640,143740
2014-1-30,15:00:00,15635,15695,15600,15620,65832
2014-2-7,10:00:00,15525,15895,15500,15590,188500
2014-2-7,11:00:00,15590,15620,15570,15605,36556
2014-2-7,11:30:00,15605,15605,15480,15510,59888
2014-2-7,14:30:00,15520,15585,15430,15560,113370
2014-2-7,15:00:00,15555,15595,15530,15535,50842
2014-2-10,10:00:00,15680,15790,15625,15710,183178
2014-2-10,11:00:00,15710,15925,15710,15920,125058
2014-2-10,11:30:00,15920,16080,15915,16055,160386
2014-2-10,14:30:00,16055,16145,16005,16110,158840
2014-2-10,15:00:00,16115,16130,16055,16065,75100
2014-2-11,10:00:00,16015,16050,15945,15975,153618
2014-2-11,11:00:00,15975,16055,15960,15970,76606
2014-2-11,11:30:00,15970,15970,15920,15945,59894
2014-2-11,14:30:00,15960,16010,15925,15940,115812
2014-2-11,15:00:00,15940,15990,15935,15980,53748
2014-2-12,10:00:00,16065,16085,15800,15855,229696
2014-2-12,11:00:00,15855,15885,15775,15810,96318
2014-2-12,11:30:00,15810,15810,15755,15805,63742
2014-2-12,14:30:00,15805,15950,15760,15930,184090
2014-2-12,15:00:00,15925,16005,15920,15950,100156
2014-2-13,10:00:00,15950,15980,15850,15865,159280
2014-2-13,11:00:00,15865,15940,15855,15935,63282
2014-2-13,11:30:00,15935,15960,15910,15920,42534
2014-2-13,14:30:00,15910,15945,15860,15890,115678
2014-2-13,15:00:00,15890,15900,15740,15770,105196
2014-2-14,10:00:00,15785,15860,15720,15800,180202
2014-2-14,11:00:00,15800,15830,15760,15810,74502
2014-2-14,11:30:00,15815,15835,15785,15805,41074
2014-2-14,14:30:00,15795,15855,15755,15810,120050
2014-2-14,15:00:00,15810,15880,15785,15820,97100
2014-2-17,10:00:00,15915,16350,15910,16245,326526
2014-2-17,11:00:00,16250,16530,16250,16530,171780
2014-2-17,11:30:00,16530,16600,16425,16595,146148
2014-2-17,14:30:00,16610,16610,16440,16560,163728
2014-2-17,15:00:00,16560,16595,16540,16585,71918
2014-2-18,10:00:00,16605,16620,16390,16395,235662
2014-2-18,11:00:00,16400,16465,16390,16455,99156
2014-2-18,11:30:00,16455,16460,16375,16405,63382
2014-2-18,14:30:00,16445,16480,16250,16290,213922
2014-2-18,15:00:00,16285,16365,16255,16355,97264
2014-2-19,10:00:00,16460,16580,16375,16430,290106
2014-2-19,11:00:00,16430,16440,16320,16410,111202
2014-2-19,11:30:00,16410,16430,16355,16400,69062
2014-2-19,14:30:00,16385,16480,16360,16400,172806
2014-2-19,15:00:00,16405,16445,16395,16410,69852
2014-2-20,10:00:00,16385,16490,15955,15955,382676
2014-2-20,11:00:00,15950,16020,15815,15880,246640
2014-2-20,11:30:00,15875,15905,15845,15855,65088
2014-2-20,14:30:00,15865,15870,15740,15760,188310
2014-2-20,15:00:00,15760,15840,15760,15780,119098
2014-2-21,10:00:00,15865,15885,15740,15840,228082
2014-2-21,11:00:00,15845,15860,15750,15830,98664
2014-2-21,11:30:00,15825,15830,15695,15760,85762
2014-2-21,14:30:00,15765,15845,15745,15785,138750
2014-2-21,15:00:00,15785,15815,15765,15790,75524
2014-2-24,10:00:00,15715,15715,15015,15015,326548
2014-2-24,11:00:00,15015,15025,15015,15020,36864
2014-2-24,11:30:00,15020,15030,15015,15015,17000
2014-2-24,14:30:00,15015,15030,15015,15015,34440
2014-2-24,15:00:00,15015,15015,15015,15015,2392
2014-2-25,10:00:00,14975,15085,14915,14955,309564
2014-2-25,11:00:00,14955,14970,14825,14840,138308
2014-2-25,11:30:00,14840,14905,14835,14885,53418
2014-2-25,14:30:00,14880,15015,14790,14900,259606
2014-2-25,15:00:00,14900,14915,14750,14795,139858
2014-2-26,10:00:00,14735,14975,14710,14925,349848
2014-2-26,11:00:00,14925,14965,14875,14895,115768
2014-2-26,11:30:00,14895,14905,14815,14875,79462
2014-2-26,14:30:00,14875,14990,14800,14975,198120
2014-2-26,15:00:00,14980,15015,14930,14935,127266
2014-2-27,10:00:00,14855,14895,14470,14655,371028
2014-2-27,11:00:00,14650,14685,14595,14615,104964
2014-2-27,11:30:00,14615,14735,14615,14705,94028
2014-2-27,14:30:00,14695,14705,14620,14630,141116
2014-2-27,15:00:00,14630,14670,14585,14605,92962
2014-2-28,10:00:00,14690,15095,14650,15030,450830
2014-2-28,11:00:00,15035,15040,14915,14960,156266
2014-2-28,11:30:00,14960,14960,14780,14800,166628
2014-2-28,14:30:00,14775,14915,14715,14900,276490
2014-2-28,15:00:00,14900,14940,14800,14815,143272
2014-3-3,10:00:00,14810,14995,14730,14805,342588
2014-3-3,11:00:00,14805,14820,14755,14800,93322
2014-3-3,11:30:00,14795,14865,14770,14800,82766
2014-3-3,14:30:00,14815,14880,14665,14680,233182
2014-3-3,15:00:00,14680,14745,14675,14690,104582
2014-3-4,10:00:00,14825,14860,14395,14525,373632
2014-3-4,11:00:00,14520,14565,14380,14530,198170
2014-3-4,11:30:00,14530,14535,14470,14505,70910
2014-3-4,14:30:00,14500,14540,14440,14540,163954
2014-3-4,15:00:00,14540,14600,14490,14595,113116
2014-3-5,10:00:00,14660,14960,14660,14870,367306
2014-3-5,11:00:00,14870,15215,14845,15060,338982
2014-3-5,11:30:00,15060,15145,15025,15130,111556
2014-3-5,14:30:00,15115,15230,15045,15200,241514
2014-3-5,15:00:00,15195,15200,15075,15110,128130
2014-3-6,10:00:00,14960,15015,14845,14940,344414
2014-3-6,11:00:00,14940,14995,14895,14910,124710
2014-3-6,11:30:00,14910,14975,14875,14975,90332
2014-3-6,14:30:00,15015,15155,15015,15115,266476
2014-3-6,15:00:00,15115,15125,15050,15100,103390
2014-3-7,10:00:00,15170,15415,15125,15175,413960
2014-3-7,11:00:00,15175,15225,15150,15185,92450
2014-3-7,11:30:00,15190,15195,14845,14890,215410
2014-3-7,14:30:00,14900,14980,14800,14845,289370
2014-3-7,15:00:00,14845,14940,14825,14930,107406
2014-3-10,10:00:00,14380,14620,14325,14520,355118
2014-3-10,11:00:00,14520,14530,14445,14475,104218
2014-3-10,11:30:00,14475,14480,14430,14455,62364
2014-3-10,14:30:00,14430,14445,14345,14385,166854
2014-3-10,15:00:00,14385,14425,14350,14420,74146
2014-3-11,10:00:00,14555,14795,14530,14725,336828
2014-3-11,11:00:00,14725,15170,14705,15170,327758
2014-3-11,11:30:00,15170,15185,15090,15185,100386
2014-3-11,14:30:00,15185,15185,15140,15185,94780
2014-3-11,15:00:00,15185,15185,15185,15185,1986
2014-3-12,10:00:00,15005,15830,14935,15770,713312
2014-3-12,11:00:00,15775,15825,15580,15660,239812
2014-3-12,11:30:00,15660,15690,15605,15640,72118
2014-3-12,14:30:00,15680,15720,15495,15670,242240
2014-3-12,15:00:00,15670,15775,15635,15740,140100
2014-3-13,10:00:00,15775,15805,15615,15665,316766
2014-3-13,11:00:00,15665,15825,15635,15740,157822
