11121, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2010-2-9,10:00:00,52410,52760,51980,52700,112164
2010-2-9,11:00:00,52690,53080,52680,52800,94006
2010-2-9,11:30:00,52790,52930,52730,52840,34736
2010-2-9,14:30:00,52940,53340,52940,53060,97064
2010-2-9,15:00:00,53080,53380,53060,53210,56076
2010-2-10,10:00:00,54000,54250,53720,54180,116740
2010-2-10,11:00:00,54200,54350,53880,54020,63802
2010-2-10,11:30:00,54000,54180,53930,54020,30612
2010-2-10,14:30:00,53880,54320,53650,54160,71858
2010-2-10,15:00:00,54160,54890,54110,54660,79248
2010-2-11,10:00:00,54890,55480,54820,55370,90888
2010-2-11,11:00:00,55380,55670,55320,55460,41884
2010-2-11,11:30:00,55460,55530,55330,55380,20630
2010-2-11,14:30:00,55500,55630,55210,55370,58880
2010-2-11,15:00:00,55370,55540,55240,55370,39826
2010-2-12,10:00:00,56590,56700,56260,56340,84326
2010-2-12,11:00:00,56350,56390,55920,56060,37756
2010-2-12,11:30:00,56050,56170,55880,56130,22406
2010-2-12,14:30:00,56120,56410,55970,56220,36714
2010-2-12,15:00:00,56210,56450,56150,56420,31022
2010-2-22,10:00:00,59990,59990,58960,59300,97054
2010-2-22,11:00:00,59300,59300,59070,59230,29848
2010-2-22,11:30:00,59220,59250,58960,59200,155822
2010-2-22,14:30:00,59270,59300,59060,59120,19090
2010-2-22,15:00:00,59140,59200,58990,59020,20130
2010-2-23,10:00:00,58960,58960,58400,58450,64424
2010-2-23,11:00:00,58440,58530,58280,58450,29904
2010-2-23,11:30:00,58450,58610,58430,58540,19038
2010-2-23,14:30:00,58780,59200,58710,59160,55326
2010-2-23,15:00:00,59160,59160,59010,59050,31718
2010-2-24,10:00:00,57800,58180,57650,58170,91364
2010-2-24,11:00:00,58160,58340,58070,58140,43376
2010-2-24,11:30:00,58140,58370,58100,58280,28970
2010-2-24,14:30:00,58160,58450,58130,58250,46736
2010-2-24,15:00:00,58260,58450,58240,58300,37150
2010-2-25,10:00:00,58450,58950,58450,58660,105148
2010-2-25,11:00:00,58670,58720,58150,58370,74680
2010-2-25,11:30:00,58370,58420,58080,58270,35796
2010-2-25,14:30:00,58150,58230,57890,58050,77078
2010-2-25,15:00:00,58050,58080,57910,58000,46610
2010-2-26,10:00:00,58210,58560,58170,58300,111408
2010-2-26,11:00:00,58310,58450,57910,58010,66464
2010-2-26,11:30:00,58020,58180,57920,58150,33334
2010-2-26,14:30:00,58180,58280,58080,58110,47278
2010-2-26,15:00:00,58110,58180,58060,58170,29432
2010-3-1,10:00:00,61150,61150,60160,60440,212308
2010-3-1,11:00:00,60440,60450,60100,60360,64162
2010-3-1,11:30:00,60300,60580,60290,60450,33828
2010-3-1,14:30:00,60500,60540,60370,60450,49056
2010-3-1,15:00:00,60450,60810,60430,60770,79088
2010-3-2,10:00:00,60190,60280,59670,59810,142228
2010-3-2,11:00:00,59810,59810,59450,59470,63048
2010-3-2,11:30:00,59470,59740,59360,59710,44764
2010-3-2,14:30:00,59620,59660,59430,59570,51866
2010-3-2,15:00:00,59570,59580,59120,59170,55618
2010-3-3,10:00:00,60000,60040,59430,59550,131362
2010-3-3,11:00:00,59550,59880,59530,59780,60862
2010-3-3,11:30:00,59780,59810,59630,59700,23532
2010-3-3,14:30:00,59760,59810,59660,59710,36540
2010-3-3,15:00:00,59710,59780,59640,59670,33172
2010-3-4,10:00:00,59870,60380,59730,60250,146746
2010-3-4,11:00:00,60250,60270,60120,60130,32440
2010-3-4,11:30:00,60130,60130,59760,59810,56180
2010-3-4,14:30:00,59790,59840,59500,59620,87818
2010-3-4,15:00:00,59620,59700,59420,59580,50182
2010-3-5,10:00:00,59380,59580,59140,59270,132590
2010-3-5,11:00:00,59270,59500,59270,59420,53258
2010-3-5,11:30:00,59410,59710,59370,59690,42588
2010-3-5,14:30:00,59780,59970,59710,59740,73114
2010-3-5,15:00:00,59730,59940,59650,59860,50538
2010-3-8,10:00:00,60210,60540,60060,60380,130284
2010-3-8,11:00:00,60380,60580,60370,60480,48636
2010-3-8,11:30:00,60490,60600,60400,60600,30050
2010-3-8,14:30:00,60530,60780,60520,60710,60544
2010-3-8,15:00:00,60710,60770,60620,60680,38534
2010-3-9,10:00:00,60300,60430,59980,60100,119230
2010-3-9,11:00:00,60120,60310,60070,60260,47272
2010-3-9,11:30:00,60260,60510,60230,60400,39614
2010-3-9,14:30:00,60430,60440,60280,60330,38940
2010-3-9,15:00:00,60330,60350,60180,60280,38460
2010-3-10,10:00:00,60310,60640,60310,60610,87960
2010-3-10,11:00:00,60620,60680,60410,60540,44956
2010-3-10,11:30:00,60540,60550,60390,60440,19582
2010-3-10,14:30:00,60540,60740,60490,60610,62446
2010-3-10,15:00:00,60610,60680,60570,60600,32568
2010-3-11,10:00:00,60180,60290,60030,60220,89090
2010-3-11,11:00:00,60210,60280,59550,59640,91366
2010-3-11,11:30:00,59640,59650,59400,59420,51922
2010-3-11,14:30:00,59580,59750,59250,59320,80566
2010-3-11,15:00:00,59330,59610,59210,59310,68340
2010-3-12,10:00:00,59800,59800,59330,59390,102830
2010-3-12,11:00:00,59390,59500,59210,59290,57538
2010-3-12,11:30:00,59300,59460,59210,59440,33920
2010-3-12,14:30:00,59460,59680,59320,59590,56476
2010-3-12,15:00:00,59590,59640,59490,59600,39272
2010-3-15,10:00:00,59390,59440,58460,58560,142700
2010-3-15,11:00:00,58570,58690,58510,58610,41498
2010-3-15,11:30:00,58610,58640,58470,58550,32886
2010-3-15,14:30:00,58590,58610,58290,58390,75564
2010-3-15,15:00:00,58390,58510,58350,58390,51998
2010-3-16,10:00:00,57950,58420,57760,58350,144448
2010-3-16,11:00:00,58360,58670,58340,58590,73812
2010-3-16,11:30:00,58600,58750,58590,58670,33490
2010-3-16,14:30:00,58570,58670,58450,58610,46348
2010-3-16,15:00:00,58610,58850,58610,58800,42152
2010-3-17,10:00:00,59280,59650,59170,59490,124458
2010-3-17,11:00:00,59490,59570,59430,59520,29922
2010-3-17,11:30:00,59530,59820,59480,59800,35712
2010-3-17,14:30:00,59920,60130,59840,60080,53702
2010-3-17,15:00:00,60080,60200,60040,60140,47714
2010-3-18,10:00:00,60000,60280,59610,60210,117190
2010-3-18,11:00:00,60200,60310,59760,59920,61526
2010-3-18,11:30:00,59910,60070,59810,59930,28254
2010-3-18,14:30:00,59850,59860,59600,59680,66158
2010-3-18,15:00:00,59690,59720,59470,59550,45806
2010-3-22,10:00:00,59500,59900,59440,59790,77332
2010-3-22,11:00:00,59790,59790,59590,59620,30550
2010-3-22,11:30:00,59610,59670,59450,59610,21866
2010-3-22,14:30:00,59610,59690,59410,59610,40474
2010-3-22,15:00:00,59610,59640,59510,59520,23604
2010-3-23,10:00:00,59980,60090,59800,60060,72814
2010-3-23,11:00:00,60060,60180,59850,59880,39858
2010-3-23,11:30:00,59870,59900,59750,59840,24718
2010-3-23,14:30:00,59690,59810,59540,59680,42404
2010-3-23,15:00:00,59680,59700,59520,59560,22710
2010-3-24,10:00:00,59620,59890,59480,59760,55500
2010-3-24,11:00:00,59750,59850,59670,59700,17514
2010-3-24,11:30:00,59700,59840,59670,59720,16816
2010-3-24,14:30:00,59610,59630,59030,59190,72990
2010-3-24,15:00:00,59190,59290,59100,59240,34250
2010-3-25,10:00:00,59300,59420,58910,59010,80518
2010-3-25,11:00:00,59000,59210,58960,59140,32258
2010-3-25,11:30:00,59140,59330,59100,59140,19212
2010-3-25,14:30:00,59020,59300,59000,59270,34338
2010-3-25,15:00:00,59270,59350,59180,59310,22776
2010-3-26,10:00:00,59460,59950,59280,59830,80504
2010-3-26,11:00:00,59830,60320,59810,60270,65766
2010-3-26,11:30:00,60280,60290,59870,59960,40826
2010-3-26,14:30:00,60090,60220,60080,60200,33464
2010-3-26,15:00:00,60200,60380,60120,60340,48150
2010-3-29,10:00:00,61020,61860,61020,61740,146352
2010-3-29,11:00:00,61740,61910,61710,61890,32312
2010-3-29,11:30:00,61890,61930,61810,61880,46904
2010-3-29,14:30:00,61870,62220,61860,62140,66824
2010-3-29,15:00:00,62150,62240,62060,62150,32000
2010-3-30,10:00:00,62000,62470,61810,62210,174764
2010-3-30,11:00:00,62210,62300,61820,61920,60750
2010-3-30,11:30:00,61920,62060,61870,61960,30136
2010-3-30,14:30:00,62060,62350,62000,62220,72616
2010-3-30,15:00:00,62220,62310,62080,62080,39654
2010-3-31,10:00:00,62500,62570,61990,62080,103422
2010-3-31,11:00:00,62080,62100,61800,61950,70430
2010-3-31,11:30:00,61940,61970,61840,61950,26654
2010-3-31,14:30:00,61970,62010,61600,61720,80200
2010-3-31,15:00:00,61720,61760,61610,61640,42142
2010-4-1,10:00:00,61810,62260,61700,62200,113966
2010-4-1,11:00:00,62200,62500,62130,62440,63992
2010-4-1,11:30:00,62450,62620,62440,62540,45772
2010-4-1,14:30:00,62650,62800,62560,62620,60956
2010-4-1,15:00:00,62620,62700,62480,62500,51554
2010-4-2,10:00:00,62710,62980,62410,62470,104890
2010-4-2,11:00:00,62470,62660,62400,62520,44314
2010-4-2,11:30:00,62520,62680,62480,62640,29856
2010-4-2,14:30:00,62660,62850,62630,62830,49092
2010-4-2,15:00:00,62840,63110,62790,63080,59016
2010-4-6,10:00:00,63100,63380,62980,63230,113722
2010-4-6,11:00:00,63230,63490,63130,63450,59974
2010-4-6,11:30:00,63450,63520,63370,63440,31178
2010-4-6,14:30:00,63440,63670,63380,63620,71800
2010-4-6,15:00:00,63610,63720,63350,63370,59662
2010-4-7,10:00:00,63360,63450,62850,62970,118006
2010-4-7,11:00:00,62970,63320,62950,63210,48542
2010-4-7,11:30:00,63210,63260,63120,63210,18574
2010-4-7,14:30:00,63190,63330,63000,63050,59180
2010-4-7,15:00:00,63060,63150,63030,63110,31640
2010-4-8,10:00:00,62710,62760,62330,62540,106170
2010-4-8,11:00:00,62530,62570,62350,62390,34690
2010-4-8,11:30:00,62390,62460,62280,62400,28810
2010-4-8,14:30:00,62330,62420,62150,62150,44664
2010-4-8,15:00:00,62160,62190,62080,62100,48490
2010-4-9,10:00:00,62580,62880,62530,62810,104714
2010-4-9,11:00:00,62810,62830,62660,62700,40404
2010-4-9,11:30:00,62700,62830,62670,62790,19440
2010-4-9,14:30:00,62820,62960,62770,62920,44558
2010-4-9,15:00:00,62910,62990,62890,62920,38176
2010-4-12,10:00:00,63150,63780,63150,63610,101758
2010-4-12,11:00:00,63610,63620,63340,63430,45938
2010-4-12,11:30:00,63430,63500,62940,62980,45056
2010-4-12,14:30:00,63100,63110,62780,62810,64006
2010-4-12,15:00:00,62800,63020,62780,62930,49462
2010-4-13,10:00:00,62420,62680,62200,62670,115676
2010-4-13,11:00:00,62680,62780,62570,62630,38580
2010-4-13,11:30:00,62640,62640,62270,62410,50324
2010-4-13,14:30:00,62320,62570,62310,62530,57866
2010-4-13,15:00:00,62540,62610,62460,62470,32566
2010-4-14,10:00:00,63030,63250,62800,62840,98746
2010-4-14,11:00:00,62840,62890,62730,62850,34268
2010-4-14,11:30:00,62840,62960,62800,62920,22230
2010-4-14,14:30:00,62970,63040,62850,62890,38556
2010-4-14,15:00:00,62900,62910,62540,62580,48684
2010-4-15,10:00:00,62860,63100,62650,62760,123126
2010-4-15,11:00:00,62760,62930,62720,62780,39808
2010-4-15,11:30:00,62780,62880,62730,62820,21918
2010-4-15,14:30:00,62810,62850,62660,62810,50526
2010-4-15,15:00:00,62820,62850,62530,62580,45004
2010-4-16,10:00:00,62700,62800,62200,62370,98782
2010-4-16,11:00:00,62360,62450,62270,62380,32770
2010-4-16,11:30:00,62390,62510,62350,62430,21848
2010-4-16,14:30:00,62370,62570,62310,62360,43118
2010-4-16,15:00:00,62360,62380,62240,62350,36572
2010-4-19,10:00:00,61150,61210,60680,60730,136490
2010-4-19,11:00:00,60740,60760,60250,60480,58062
