1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2011/8/29,15:00:00,2878,2878,2841.8,2855.4,207084
2011/8/30,15:00:00,2871.6,2910.2,2829.2,2831.8,240321
2011/8/31,15:00:00,2835.6,2857.2,2825.8,2846.8,216183
2011/9/1,15:00:00,2855,2876.4,2818.4,2828,235944
2011/9/2,15:00:00,2821,2841,2791.2,2808.4,222157
2011/9/5,15:00:00,2792.8,2795,2743.8,2748.4,184469
2011/9/6,15:00:00,2740,2747,2712.2,2737.2,199381
2011/9/7,15:00:00,2740.2,2785.6,2728,2776,224467
2011/9/8,15:00:00,2780,2788.8,2756,2762.4,173979
2011/9/9,15:00:00,2776.2,2805,2737.4,2750,243189
2011/9/13,15:00:00,2713.8,2728,2699.4,2722.8,165873
2011/9/14,15:00:00,2728,2742.6,2673.4,2730.6,205074
2011/9/15,15:00:00,2746.6,2762.2,2727,2730.8,192539
2011/9/16,15:00:00,2750.4,2761.4,2729.6,2735.2,189374
2011/9/19,15:00:00,2710,2711,2668.2,2668.6,149785
2011/9/20,15:00:00,2673.6,2706.4,2667.6,2704.6,197071
2011/9/21,15:00:00,2698,2785,2676.2,2765.4,278252
2011/9/22,15:00:00,2740,2759.8,2680.6,2684.4,225960
2011/9/23,15:00:00,2641.6,2694,2624.6,2668.2,306868
2011/9/26,15:00:00,2649,2685,2601.8,2605.4,271018
2011/9/27,15:00:00,2634.8,2662,2618,2648.2,251326
2011/9/28,15:00:00,2648,2661,2602.2,2618.6,227194
2011/9/29,15:00:00,2599.8,2625.4,2582.6,2606.8,257025
2011/9/30,15:00:00,2608.8,2614.6,2571,2571.8,194766
2011/10/10,15:00:00,2600,2602.6,2562.2,2568,158979
2011/10/11,15:00:00,2644,2646,2537.2,2553.6,237122
2011/10/12,15:00:00,2542.4,2650.6,2533.4,2635.2,333517
2011/10/13,15:00:00,2642,2669.2,2631,2654.6,249558
2011/10/14,15:00:00,2659.4,2669,2633.2,2656.6,215399
2011/10/17,15:00:00,2666.8,2690,2650.4,2663.4,197569
2011/10/18,15:00:00,2639.8,2647.6,2586.2,2594.2,148901
2011/10/19,15:00:00,2604,2627.4,2581,2586,203958
2011/10/20,15:00:00,2568,2569.6,2504.2,2524.4,228747
2011/10/21,15:00:00,2531.2,2546,2515.2,2521.2,229761
2011/10/24,15:00:00,2535,2598,2511.4,2576.4,295585
2011/10/25,15:00:00,2580.4,2645.6,2564.4,2622,296248
2011/10/26,15:00:00,2628.2,2683,2622.6,2662.8,282652
2011/10/27,15:00:00,2668.8,2678.8,2654.6,2675.8,210728
2011/10/28,15:00:00,2698,2745,2689,2703,256011
2011/10/31,15:00:00,2703,2710.4,2679.6,2693.8,177245
2011/11/1,15:00:00,2685,2734.4,2677,2686.6,262698
2011/11/2,15:00:00,2670,2779,2656,2777,291665
2011/11/3,15:00:00,2771,2785.6,2741,2747.4,261952
2011/11/4,15:00:00,2780.2,2794,2754,2773.2,263555
2011/11/7,15:00:00,2760.2,2773.2,2739.8,2755.6,193648
2011/11/8,15:00:00,2752,2768.8,2732.6,2741,226254
2011/11/9,15:00:00,2755.2,2767,2714.4,2748,248857
2011/11/10,15:00:00,2715,2733.2,2700,2701,226598
2011/11/11,15:00:00,2707.6,2725,2691.8,2694.6,163246
2011/11/14,15:00:00,2720,2766,2718,2752.2,195172
2011/11/15,15:00:00,2745.2,2756.8,2734.2,2740.6,124833
2011/11/16,15:00:00,2753.6,2757.8,2663.6,2682.8,169413
2011/11/17,15:00:00,2682,2696,2669.4,2676.4,164980
2011/11/18,15:00:00,2661,2661.8,2609.8,2617.8,214813
2011/11/21,15:00:00,2615.8,2621.2,2598,2613.6,140709
2011/11/22,15:00:00,2602.2,2623,2586.4,2611.2,227769
2011/11/23,15:00:00,2615.8,2620.8,2579,2586.4,215246
2011/11/24,15:00:00,2571.2,2613.8,2567.8,2598.2,238398
2011/11/25,15:00:00,2592,2602.2,2566,2573,172445
2011/11/28,15:00:00,2588.2,2599.6,2568.2,2585,189708
2011/11/29,15:00:00,2594.6,2613,2581.6,2602,203532
2011/11/30,15:00:00,2602.8,2603.6,2515.6,2528,218819
2011/12/1,15:00:00,2588,2642,2578,2583,305852
2011/12/2,15:00:00,2578,2583,2549.4,2564.8,254302
2011/12/5,15:00:00,2560.2,2571.2,2530,2536,265673
2011/12/6,15:00:00,2527.4,2536.8,2511,2519.4,203960
2011/12/7,15:00:00,2523.4,2538.8,2513.6,2537.2,222142
2011/12/8,15:00:00,2531.2,2560.6,2499,2531,287500
2011/12/9,15:00:00,2518,2532,2507,2510.8,208492
2011/12/12,15:00:00,2512,2512,2486,2490.2,172451
2011/12/13,15:00:00,2480.6,2486,2435,2438.8,198419
2011/12/14,15:00:00,2433.2,2441.8,2410.4,2419,156637
2011/12/15,15:00:00,2409.8,2413.8,2351.4,2352.4,249165
2011/12/16,15:00:00,2355,2403.8,2352.2,2391.4,262634
2011/12/19,15:00:00,2378,2404.6,2322.2,2403,344258
2011/12/20,15:00:00,2392,2421.6,2375.8,2380.2,297682
2011/12/21,15:00:00,2399.4,2416,2346.8,2358.6,296200
2011/12/22,15:00:00,2344.8,2378,2306.6,2357.8,411787
2011/12/23,15:00:00,2358,2401.6,2343.6,2360.2,360047
