15200, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2009-12-18,14:00:00,23065,23195,23060,23095,125274
2009-12-18,14:30:00,23095,23235,23090,23140,88158
2009-12-18,15:00:00,23140,23330,23105,23325,127328
2009-12-21,9:30:00,23390,23460,23125,23210,167546
2009-12-21,10:00:00,23205,23270,23155,23175,69250
2009-12-21,10:30:00,23175,23200,23025,23095,78038
2009-12-21,11:00:00,23145,23290,23090,23245,103116
2009-12-21,11:30:00,23250,23300,23190,23300,74702
2009-12-21,14:00:00,23230,23345,23180,23250,92296
2009-12-21,14:30:00,23250,23255,23170,23240,50020
2009-12-21,15:00:00,23240,23270,23130,23140,85416
2009-12-22,9:30:00,22925,23225,22925,23165,141306
2009-12-22,10:00:00,23165,23235,23055,23105,93082
2009-12-22,10:30:00,23105,23165,23105,23145,26886
2009-12-22,11:00:00,23140,23180,23095,23125,50062
2009-12-22,11:30:00,23120,23155,23105,23145,42882
2009-12-22,14:00:00,23120,23125,22950,23025,100118
2009-12-22,14:30:00,23030,23130,23000,23120,52814
2009-12-22,15:00:00,23125,23140,22960,22960,85852
2009-12-23,9:30:00,23100,23220,23030,23045,113878
2009-12-23,10:00:00,23045,23140,23005,23045,94812
2009-12-23,10:30:00,23045,23045,22955,22985,54512
2009-12-23,11:00:00,22980,22990,22750,22880,141574
2009-12-23,11:30:00,22880,22880,22755,22800,76958
2009-12-23,14:00:00,22765,22920,22705,22890,109314
2009-12-23,14:30:00,22885,22975,22885,22910,72618
2009-12-23,15:00:00,22905,23175,22890,23125,145568
2009-12-24,9:30:00,23350,23395,23195,23260,135368
2009-12-24,10:00:00,23260,23360,23240,23320,94646
2009-12-24,10:30:00,23320,23335,23245,23280,36722
2009-12-24,11:00:00,23295,23330,23255,23275,53634
2009-12-24,11:30:00,23280,23485,23265,23465,102848
2009-12-24,14:00:00,23445,23475,23395,23435,51486
2009-12-24,14:30:00,23440,23500,23420,23455,32852
2009-12-24,15:00:00,23450,23460,23360,23400,76868
2009-12-25,9:30:00,23450,23605,23400,23500,112608
2009-12-25,10:00:00,23500,23515,23385,23480,68036
2009-12-25,10:30:00,23475,23500,23450,23465,14706
2009-12-25,11:00:00,23465,23535,23435,23490,44384
2009-12-25,11:30:00,23490,23490,23405,23425,49090
2009-12-25,14:00:00,23425,23485,23425,23455,32828
2009-12-25,14:30:00,23460,23490,23380,23400,33382
2009-12-25,15:00:00,23400,23415,23285,23350,100948
2009-12-28,9:30:00,23425,23665,23395,23610,98032
2009-12-28,10:00:00,23610,23640,23540,23620,42594
2009-12-28,10:30:00,23620,23655,23505,23540,29024
2009-12-28,11:00:00,23545,23645,23530,23605,39652
2009-12-28,11:30:00,23605,23630,23560,23600,24432
2009-12-28,14:00:00,23555,23580,23465,23475,34770
2009-12-28,14:30:00,23475,23545,23450,23530,26814
2009-12-28,15:00:00,23530,23530,23450,23480,36746
2009-12-29,9:30:00,23905,23965,23735,23820,68202
2009-12-29,10:00:00,23825,24220,23795,24175,116036
2009-12-29,10:30:00,24175,24195,24120,24155,35284
2009-12-29,11:00:00,24140,24230,24115,24125,59310
2009-12-29,11:30:00,24125,24160,24015,24020,65012
2009-12-29,14:00:00,24060,24155,24050,24120,56124
2009-12-29,14:30:00,24120,24135,24025,24065,30038
2009-12-29,15:00:00,24060,24070,23825,23880,96862
2009-12-30,9:30:00,23820,23885,23640,23790,138260
2009-12-30,10:00:00,23790,23945,23755,23930,113846
2009-12-30,10:30:00,23935,23950,23860,23860,39800
2009-12-30,11:00:00,23880,23915,23795,23855,56770
2009-12-30,11:30:00,23855,23930,23835,23845,55656
2009-12-30,14:00:00,23825,23890,23785,23820,65624
2009-12-30,14:30:00,23825,23930,23735,23915,71474
2009-12-30,15:00:00,23920,24260,23855,24190,182388
2009-12-31,9:30:00,24255,24520,24240,24350,133594
2009-12-31,10:00:00,24350,24375,24180,24305,92910
2009-12-31,10:30:00,24310,24310,24205,24260,29340
2009-12-31,11:00:00,24280,24375,24255,24325,74482
2009-12-31,11:30:00,24330,24360,24255,24305,63910
2009-12-31,14:00:00,24295,24445,24290,24390,67306
2009-12-31,14:30:00,24390,24505,24375,24455,45416
2009-12-31,15:00:00,24460,24480,24335,24415,79258
2010-1-4,9:30:00,24595,24745,24545,24630,94952
2010-1-4,10:00:00,24635,24725,24520,24575,74206
2010-1-4,10:30:00,24575,24620,24530,24605,21174
2010-1-4,11:00:00,24600,24650,24540,24555,44856
2010-1-4,11:30:00,24555,24570,24475,24530,45534
2010-1-4,14:00:00,24535,24640,24525,24615,56842
2010-1-4,14:30:00,24620,24640,24590,24605,35634
2010-1-4,15:00:00,24600,24705,24350,24365,107556
2010-1-5,9:30:00,24545,24840,24475,24740,172926
2010-1-5,10:00:00,24740,24840,24715,24740,97516
2010-1-5,10:30:00,24740,24795,24715,24725,29358
2010-1-5,11:00:00,24735,24880,24720,24795,87876
2010-1-5,11:30:00,24795,24820,24680,24770,79764
2010-1-5,14:00:00,24765,24800,24720,24730,48972
2010-1-5,14:30:00,24730,24745,24630,24665,52068
2010-1-5,15:00:00,24660,24760,24660,24695,72348
2010-1-6,9:30:00,24680,24845,24635,24800,95250
2010-1-6,10:00:00,24800,24920,24780,24855,80352
2010-1-6,10:30:00,24855,24880,24835,24865,20966
2010-1-6,11:00:00,24870,24950,24865,24885,55464
2010-1-6,11:30:00,24885,24900,24850,24895,39774
2010-1-6,14:00:00,24960,25145,24955,25010,115596
2010-1-6,14:30:00,25005,25080,24980,25050,47432
2010-1-6,15:00:00,25050,25085,24965,25045,69614
2010-1-7,9:30:00,25465,25585,25360,25540,104478
2010-1-7,10:00:00,25540,25740,25495,25665,88260
2010-1-7,10:30:00,25660,25680,24500,25095,119982
2010-1-7,11:00:00,25080,25125,24695,24855,127512
2010-1-7,11:30:00,24855,25030,24800,24965,88664
2010-1-7,14:00:00,24925,25175,24920,24970,120788
2010-1-7,14:30:00,24965,24995,24805,24825,83678
2010-1-7,15:00:00,24830,24960,24730,24870,120240
2010-1-8,9:30:00,25030,25310,25010,25170,181804
2010-1-8,10:00:00,25170,25380,25160,25330,147514
2010-1-8,10:30:00,25330,25345,25105,25165,79154
2010-1-8,11:00:00,25110,25150,24505,24645,252386
2010-1-8,11:30:00,24650,24960,24580,24810,162868
2010-1-8,14:00:00,24815,24895,24590,24820,210072
2010-1-8,14:30:00,24825,25280,24790,25220,196714
2010-1-8,15:00:00,25225,25365,25105,25345,236194
2010-1-11,9:30:00,25760,25860,25600,25665,183620
2010-1-11,10:00:00,25665,25795,25500,25500,142572
2010-1-11,10:30:00,25500,25620,25480,25580,42974
2010-1-11,11:00:00,25575,25660,25550,25630,75870
2010-1-11,11:30:00,25630,25680,25550,25615,76136
2010-1-11,14:00:00,25600,25725,25595,25705,88066
2010-1-11,14:30:00,25700,25800,25575,25615,109624
2010-1-11,15:00:00,25620,26165,25600,26045,228596
2010-1-12,9:30:00,25980,25980,25665,25750,200444
2010-1-12,10:00:00,25750,25885,25700,25725,131910
2010-1-12,10:30:00,25730,25850,25725,25785,52774
2010-1-12,11:00:00,25770,25960,25715,25935,148002
2010-1-12,11:30:00,25940,26065,25850,25935,156226
2010-1-12,14:00:00,25985,26050,25935,25955,121518
2010-1-12,14:30:00,25960,26100,25920,25955,123278
2010-1-12,15:00:00,25955,26040,25850,25885,152440
2010-1-13,9:30:00,25100,25370,24940,25350,203352
2010-1-13,10:00:00,25355,25555,25355,25545,121734
2010-1-13,10:30:00,25550,25580,25455,25500,45706
2010-1-13,11:00:00,25510,25710,25505,25665,141230
2010-1-13,11:30:00,25665,25775,25520,25540,153638
2010-1-13,14:00:00,25510,25685,25315,25500,187814
2010-1-13,14:30:00,25500,25525,25395,25470,108122
2010-1-13,15:00:00,25465,25465,25160,25290,245500
2010-1-14,9:30:00,25890,25960,25820,25910,160238
2010-1-14,10:00:00,25910,25930,25840,25910,76104
2010-1-14,10:30:00,25915,25915,25850,25890,24120
2010-1-14,11:00:00,25890,25900,25635,25655,117922
2010-1-14,11:30:00,25660,25745,25555,25690,107060
2010-1-14,14:00:00,25765,25840,25685,25685,101148
2010-1-14,14:30:00,25680,25840,25640,25705,100412
2010-1-14,15:00:00,25710,25775,25655,25680,98202
2010-1-15,9:30:00,25500,25590,25395,25480,151652
2010-1-15,10:00:00,25480,25570,25315,25370,149990
2010-1-15,10:30:00,25370,25445,25350,25385,50860
2010-1-15,11:00:00,25395,25525,25350,25470,117448
2010-1-15,11:30:00,25470,25500,25285,25385,114860
2010-1-15,14:00:00,25385,25395,25170,25245,153288
2010-1-15,14:30:00,25245,25245,25020,25040,117818
2010-1-15,15:00:00,25050,25135,24835,25040,189004
2010-1-18,9:30:00,24790,24805,24575,24725,160436
2010-1-18,10:00:00,24725,24835,24705,24765,78636
2010-1-18,10:30:00,24765,24805,24735,24805,25148
2010-1-18,11:00:00,24805,24920,24785,24825,86784
2010-1-18,11:30:00,24830,24885,24720,24745,70404
2010-1-18,14:00:00,24800,24895,24775,24845,82630
2010-1-18,14:30:00,24845,24860,24720,24775,67946
2010-1-18,15:00:00,24780,24830,24720,24735,91514
2010-1-19,9:30:00,25005,25140,25005,25055,166504
2010-1-19,10:00:00,25060,25085,24950,25020,96868
2010-1-19,10:30:00,25015,25030,24950,24965,32346
2010-1-19,11:00:00,24970,25015,24850,24885,104014
2010-1-19,11:30:00,24885,24900,24805,24855,70378
2010-1-19,14:00:00,24810,24960,24810,24925,92786
2010-1-19,14:30:00,24925,25185,24910,25110,126542
2010-1-19,15:00:00,25100,25405,25040,25365,221224
2010-1-20,9:30:00,25540,25600,25410,25455,154774
2010-1-20,10:00:00,25455,25540,25430,25455,93942
2010-1-20,10:30:00,25455,25455,25280,25360,80796
2010-1-20,11:00:00,25365,25605,25270,25530,156402
2010-1-20,11:30:00,25525,25600,25480,25520,110228
2010-1-20,14:00:00,25450,25540,25370,25540,155522
2010-1-20,14:30:00,25540,25560,25370,25445,102232
2010-1-20,15:00:00,25445,25530,25240,25270,174134
2010-1-21,9:30:00,25170,25395,25110,25365,158174
2010-1-21,10:00:00,25365,25385,25260,25375,103772
2010-1-21,10:30:00,25370,25425,25280,25285,60674
2010-1-21,11:00:00,25275,25315,24960,25065,167694
2010-1-21,11:30:00,25060,25170,25060,25165,107468
2010-1-21,14:00:00,25215,25570,25205,25525,146498
2010-1-21,14:30:00,25530,25700,25510,25670,123552
2010-1-21,15:00:00,25670,25745,25595,25735,149210
2010-1-22,9:30:00,24915,25155,24760,24885,273912
2010-1-22,10:00:00,24885,24945,24810,24870,114620
2010-1-22,10:30:00,24875,24915,24825,24825,49274
2010-1-22,11:00:00,24800,24800,24350,24470,165484
2010-1-22,11:30:00,24470,24545,24320,24395,144510
2010-1-22,14:00:00,24235,24315,24105,24245,116998
2010-1-22,14:30:00,24245,24645,24240,24520,114082
2010-1-22,15:00:00,24520,24630,24475,24480,128852
2010-1-25,9:30:00,24350,24610,24305,24540,178874
2010-1-25,10:00:00,24540,24690,24535,24555,134108
2010-1-25,10:30:00,24550,24745,24520,24700,77406
2010-1-25,11:00:00,24700,24700,24515,24595,105144
2010-1-25,11:30:00,24600,24695,24560,24640,99138
2010-1-25,14:00:00,24625,24710,24605,24665,95560
2010-1-25,14:30:00,24665,24710,24635,24675,57172
2010-1-25,15:00:00,24680,24685,24550,24595,100570
2010-1-26,9:30:00,24895,24895,24765,24830,142724
2010-1-26,10:00:00,24830,24845,24745,24785,67554
2010-1-26,10:30:00,24780,24810,24750,24780,40700
2010-1-26,11:00:00,24785,24785,24555,24585,119782
2010-1-26,11:30:00,24590,24595,24270,24340,157052
2010-1-26,14:00:00,24335,24395,24170,24275,157726
2010-1-26,14:30:00,24275,24330,24125,24165,127250
2010-1-26,15:00:00,24165,24245,24035,24070,145430
2010-1-27,9:30:00,24095,24250,23825,23945,201436
2010-1-27,10:00:00,23945,24120,23900,24065,143072
2010-1-27,10:30:00,24070,24125,23965,23985,55818
2010-1-27,11:00:00,23950,24225,23915,24165,169530
2010-1-27,11:30:00,24165,24220,24105,24200,117286
2010-1-27,14:00:00,24115,24125,23660,23775,250820
2010-1-27,14:30:00,23775,23870,23760,23810,119178
2010-1-27,15:00:00,23810,24005,23745,23780,220674
2010-1-28,9:30:00,23355,23505,23210,23335,215744
2010-1-28,10:00:00,23340,23415,23135,23200,153220
2010-1-28,10:30:00,23195,23195,22875,22900,138226
2010-1-28,11:00:00,22940,23090,22840,23055,168542
2010-1-28,11:30:00,23050,23145,23000,23130,130526
2010-1-28,14:00:00,23225,23270,23155,23210,160646
2010-1-28,14:30:00,23210,23260,23040,23140,111778
2010-1-28,15:00:00,23135,23165,22965,23160,183112
2010-1-29,9:30:00,23165,23350,23130,23180,196072
2010-1-29,10:00:00,23175,23320,23090,23225,164770
2010-1-29,10:30:00,23225,23385,23220,23280,80330
2010-1-29,11:00:00,23285,23445,23280,23410,135624
2010-1-29,11:30:00,23420,23455,23315,23385,146998
2010-1-29,14:00:00,23325,23335,23085,23165,197126
2010-1-29,14:30:00,23165,23170,22855,22905,170264
2010-1-29,15:00:00,22905,23120,22890,22985,198588
2010-2-1,9:30:00,23115,23240,22250,22700,274628
2010-2-1,10:00:00,22700,22705,22340,22595,193256
2010-2-1,10:30:00,22595,22655,22425,22480,70696
2010-2-1,11:00:00,22460,22615,22400,22505,136514
2010-2-1,11:30:00,22505,22590,22360,22570,165762
2010-2-1,14:00:00,22490,22875,22475,22800,194722
2010-2-1,14:30:00,22800,22950,22720,22895,127546
2010-2-1,15:00:00,22910,23015,22835,23005,188584
2010-2-2,9:30:00,23450,23515,23235,23275,208198
2010-2-2,10:00:00,23275,23295,23125,23235,140036
2010-2-2,10:30:00,23240,23265,23190,23215,49242
2010-2-2,11:00:00,23250,23275,23080,23155,124924
2010-2-2,11:30:00,23160,23370,23120,23185,173284
2010-2-2,14:00:00,23170,23170,22875,22910,174788
2010-2-2,14:30:00,22905,23050,22905,22965,93646
2010-2-2,15:00:00,22970,23015,22900,22955,132706
2010-2-3,9:30:00,23245,23490,23205,23310,204558
2010-2-3,10:00:00,23310,23365,23205,23225,117216
2010-2-3,10:30:00,23225,23290,23155,23165,59916
2010-2-3,11:00:00,23150,23230,23040,23220,164018
2010-2-3,11:30:00,23220,23435,23185,23420,165094
2010-2-3,14:00:00,23405,23545,23385,23510,148960
2010-2-3,14:30:00,23510,23595,23420,23535,109664
2010-2-3,15:00:00,23540,23620,23465,23525,137296
2010-2-4,9:30:00,23060,23265,22955,23180,203642
2010-2-4,10:00:00,23175,23205,23025,23135,144758
2010-2-4,10:30:00,23130,23160,23045,23155,60240
2010-2-4,11:00:00,23165,23335,23165,23330,134358
2010-2-4,11:30:00,23330,23390,23160,23190,131756
2010-2-4,14:00:00,23255,23280,23055,23105,142944
2010-2-4,14:30:00,23110,23140,22860,22965,143152
2010-2-4,15:00:00,22965,23045,22905,22975,159118
2010-2-5,9:30:00,22110,22370,22100,22245,201602
2010-2-5,10:00:00,22250,22345,22230,22305,95876
2010-2-5,10:30:00,22305,22320,22255,22275,36850
2010-2-5,11:00:00,22305,22320,22065,22095,143220
2010-2-5,11:30:00,22100,22205,22095,22155,100606
2010-2-5,14:00:00,22130,22180,22000,22080,92544
2010-2-5,14:30:00,22080,22140,22050,22070,53240
2010-2-5,15:00:00,22075,22255,22030,22040,134740
2010-2-8,9:30:00,22300,22380,22065,22150,217806
2010-2-8,10:00:00,22145,22310,22130,22250,150958
2010-2-8,10:30:00,22245,22285,22215,22220,43930
2010-2-8,11:00:00,22235,22265,22165,22190,102744
2010-2-8,11:30:00,22195,22245,22125,22220,101196
2010-2-8,14:00:00,22220,22260,22170,22225,86906
2010-2-8,14:30:00,22225,22235,22105,22145,80182
2010-2-8,15:00:00,22150,22150,21970,21975,192110
2010-2-9,9:30:00,22000,22025,21665,21745,205020
2010-2-9,10:00:00,21745,22150,21725,22125,184962
2010-2-9,10:30:00,22130,22345,22130,22275,152992
2010-2-9,11:00:00,22290,22410,22255,22270,196776
2010-2-9,11:30:00,22270,22305,22200,22255,132536
2010-2-9,14:00:00,22310,22450,22305,22355,156226
2010-2-9,14:30:00,22355,22435,22260,22300,111270
2010-2-9,15:00:00,22300,22415,22275,22380,161856
2010-2-10,9:30:00,22660,22755,22560,22725,176132
2010-2-10,10:00:00,22725,22775,22660,22760,84954
2010-2-10,10:30:00,22765,22880,22730,22860,67122
2010-2-10,11:00:00,22820,22820,22685,22740,100862
2010-2-10,11:30:00,22745,22810,22670,22745,91716
2010-2-10,14:00:00,22690,22800,22590,22750,111882
2010-2-10,14:30:00,22750,23020,22710,22985,122778
2010-2-10,15:00:00,22985,23280,22935,23280,122550
2010-2-11,9:30:00,23495,23585,23270,23390,154380
2010-2-11,10:00:00,23390,23830,23315,23690,115378
2010-2-11,10:30:00,23690,23795,23655,23770,56538
2010-2-11,11:00:00,23780,23950,23700,23755,119724
2010-2-11,11:30:00,23755,23950,23630,23720,121206
2010-2-11,14:00:00,23780,23845,23640,23770,91562
2010-2-11,14:30:00,23770,23840,23710,23755,59200
2010-2-11,15:00:00,23750,23890,23700,23830,116742
2010-2-12,9:30:00,24070,24135,23950,24095,107296
2010-2-12,10:00:00,24095,24185,24035,24095,68400
2010-2-12,10:30:00,24090,24115,24010,24020,27392
2010-2-12,11:00:00,24025,24070,23865,23930,77178
2010-2-12,11:30:00,23930,24010,23830,23970,63398
2010-2-12,14:00:00,23980,24095,23895,24030,65310
2010-2-12,14:30:00,24030,24150,23960,24055,49804
2010-2-12,15:00:00,24055,24365,23985,24365,98660
2010-2-22,9:30:00,25280,25310,24845,24915,105936
2010-2-22,10:00:00,24915,24995,24865,24885,51394
2010-2-22,10:30:00,24880,24900,24665,24725,32982
2010-2-22,11:00:00,24730,24930,24690,24910,57138
2010-2-22,11:30:00,24935,25030,24835,25015,68318
2010-2-22,14:00:00,25015,25070,24930,24990,61926
2010-2-22,14:30:00,24990,25245,24990,25140,60774
2010-2-22,15:00:00,25145,25255,24875,24875,616400
2010-2-23,9:30:00,24680,24815,24580,24795,144136
